B (T) - H (A/m),,,,,,,,,
Pid = 1,,,,,,,,,
Z = 0,,,,,,,,,
X = 0,,,,,,,,,
Y = 0,,,,,,,,,
,t,H x,B x,H y,B y,H z,B z,,H x
2554,43.401,10.775927,0.309472,-8.94E-10,-3.99E-11,0,0.00E+00,,10.775927
2555,43.418,10.798009,0.310461,-9.15E-10,-4.14E-11,0,0.00E+00,,10.798009
2556,43.435,10.820107,0.311451,-9.78E-10,-4.26E-11,0,0.00E+00,,10.820107
2557,43.452,10.842221,0.31244,-9.91E-10,-4.37E-11,0,0.00E+00,,10.842221
2558,43.469,10.864351,0.31343,-1.04E-09,-4.62E-11,0,0.00E+00,,10.864351
2559,43.486,10.886497,0.314419,-1.13E-09,-4.73E-11,0,0.00E+00,,10.886497
2560,43.503,10.908659,0.315409,-1.13E-09,-4.65E-11,0,0.00E+00,,10.908659
2561,43.52,10.930838,0.316398,-1.09E-09,-4.66E-11,0,0.00E+00,,10.930838
2562,43.537,10.953034,0.317388,-1.11E-09,-4.76E-11,0,0.00E+00,,10.953034
2563,43.554,10.975246,0.318377,-1.15E-09,-4.83E-11,0,0.00E+00,,10.975246
2564,43.571,10.997475,0.319367,-1.16E-09,-4.99E-11,0,0.00E+00,,10.997475
2565,43.588,11.019722,0.320356,-1.23E-09,-5.08E-11,0,0.00E+00,,11.019722
2566,43.605,11.041985,0.321346,-1.22E-09,-5.26E-11,0,0.00E+00,,11.041985
2567,43.622,11.064267,0.322335,-1.31E-09,-5.45E-11,0,0.00E+00,,11.064267
2568,43.639,11.086566,0.323325,-1.34E-09,-5.66E-11,0,0.00E+00,,11.086566
2569,43.656,11.108882,0.324314,-1.42E-09,-5.83E-11,0,0.00E+00,,11.108882
2570,43.673,11.131217,0.325304,-1.46E-09,-5.68E-11,0,0.00E+00,,11.131217
2571,43.69,11.15357,0.326293,-1.36E-09,-5.65E-11,0,0.00E+00,,11.15357
2572,43.707,11.175941,0.327283,-1.40E-09,-5.73E-11,0,0.00E+00,,11.175941
2573,43.724,11.198331,0.328272,-1.41E-09,-5.83E-11,0,0.00E+00,,11.198331
2574,43.741,11.220739,0.329262,-1.45E-09,-5.99E-11,0,0.00E+00,,11.220739
2575,43.758,11.243167,0.330251,-1.50E-09,-6.06E-11,0,0.00E+00,,11.243167
2576,43.775,11.265613,0.331241,-1.50E-09,-5.99E-11,0,0.00E+00,,11.265613
2577,43.792,11.288078,0.33223,-1.46E-09,-5.97E-11,0,0.00E+00,,11.288078
2578,43.809,11.310563,0.33322,-1.47E-09,-5.95E-11,0,0.00E+00,,11.310563
2579,43.826,11.333067,0.334209,-1.46E-09,-5.91E-11,0,0.00E+00,,11.333067
2580,43.843,11.355591,0.335198,-1.45E-09,-5.90E-11,0,0.00E+00,,11.355591
2581,43.86,11.378134,0.336188,-1.44E-09,-5.98E-11,0,0.00E+00,,11.378134
2582,43.877,11.400698,0.337177,-1.48E-09,-5.98E-11,0,0.00E+00,,11.400698
2583,43.894,11.423281,0.338167,-1.46E-09,-5.94E-11,0,0.00E+00,,11.423281
2584,43.911,11.445886,0.339156,-1.45E-09,-5.83E-11,0,0.00E+00,,11.445886
2585,43.928,11.46851,0.340146,-1.40E-09,-5.71E-11,0,0.00E+00,,11.46851
2586,43.945,11.491155,0.341135,-1.37E-09,-5.56E-11,0,0.00E+00,,11.491155
2587,43.962,11.513821,0.342125,-1.31E-09,-5.21E-11,0,0.00E+00,,11.513821
2588,43.979,11.536508,0.343114,-1.18E-09,-5.05E-11,0,0.00E+00,,11.536508
2589,43.996,11.559216,0.344104,-1.17E-09,-5.08E-11,0,0.00E+00,,11.559216
2590,44.013,11.581946,0.345062,-1.19E-09,-4.91E-11,0,0.00E+00,,11.581946
2591,44.03,11.602221,0.345504,-1.09E-09,-4.77E-11,0,0.00E+00,,11.602221
2592,44.047,11.612382,0.345946,-1.08E-09,-4.99E-11,0,0.00E+00,,11.612382
2593,44.064,11.62255,0.346388,-1.20E-09,-5.19E-11,0,0.00E+00,,11.62255
2594,44.081,11.632723,0.34683,-1.22E-09,-5.20E-11,0,0.00E+00,,11.632723
2595,44.098,11.6429,0.347272,-1.22E-09,-4.97E-11,0,0.00E+00,,11.6429
2596,44.115,11.653082,0.347714,-1.11E-09,-4.83E-11,0,0.00E+00,,11.653082
2597,44.132,11.663268,0.348156,-1.10E-09,-4.60E-11,0,0.00E+00,,11.663268
2598,44.149,11.673458,0.348598,-9.95E-10,-4.58E-11,0,0.00E+00,,11.673458
2599,44.166,11.683653,0.34904,-1.05E-09,-4.70E-11,0,0.00E+00,,11.683653
2600,44.183,11.693852,0.349482,-1.08E-09,-4.77E-11,0,0.00E+00,,11.693852
2601,44.2,11.704055,0.349924,-1.10E-09,-4.91E-11,0,0.00E+00,,11.704055
2602,44.217,11.714264,0.350366,-1.15E-09,-5.00E-11,0,0.00E+00,,11.714264
2603,44.234,11.724476,0.350808,-1.16E-09,-5.21E-11,0,0.00E+00,,11.724476
2604,44.251,11.734693,0.35125,-1.26E-09,-5.45E-11,0,0.00E+00,,11.734693
2605,44.268,11.744915,0.351693,-1.32E-09,-5.64E-11,0,0.00E+00,,11.744915
2606,44.285,11.755141,0.352135,-1.38E-09,-5.77E-11,0,0.00E+00,,11.755141
2607,44.302,11.765372,0.352577,-1.40E-09,-5.70E-11,0,0.00E+00,,11.765372
2608,44.319,11.775607,0.353019,-1.35E-09,-5.73E-11,0,0.00E+00,,11.775607
2609,44.336,11.785847,0.353461,-1.39E-09,-5.67E-11,0,0.00E+00,,11.785847
2610,44.353,11.796091,0.353903,-1.34E-09,-5.58E-11,0,0.00E+00,,11.796091
2611,44.37,11.80634,0.354345,-1.33E-09,-5.53E-11,0,0.00E+00,,11.80634
2612,44.387,11.816593,0.354787,-1.31E-09,-5.44E-11,0,0.00E+00,,11.816593
2613,44.404,11.826852,0.355229,-1.28E-09,-5.42E-11,0,0.00E+00,,11.826852
2614,44.421,11.837114,0.355671,-1.29E-09,-5.54E-11,0,0.00E+00,,11.837114
2615,44.438,11.847382,0.356113,-1.34E-09,-5.62E-11,0,0.00E+00,,11.847382
2616,44.455,11.857654,0.356555,-1.35E-09,-5.73E-11,0,0.00E+00,,11.857654
2617,44.472,11.867931,0.356997,-1.39E-09,-5.97E-11,0,0.00E+00,,11.867931
2618,44.489,11.878212,0.357439,-1.48E-09,-6.13E-11,0,0.00E+00,,11.878212
2619,44.506,11.888499,0.357881,-1.51E-09,-6.09E-11,0,0.00E+00,,11.888499
2620,44.523,11.89879,0.358323,-1.47E-09,-5.97E-11,0,0.00E+00,,11.89879
2621,44.54,11.909085,0.358765,-1.43E-09,-6.05E-11,0,0.00E+00,,11.909085
2622,44.557,11.919386,0.359207,-1.50E-09,-6.19E-11,0,0.00E+00,,11.919386
2623,44.574,11.929691,0.359649,-1.52E-09,-6.49E-11,0,0.00E+00,,11.929691
2624,44.591,11.940001,0.360091,-1.66E-09,-6.58E-11,0,0.00E+00,,11.940001
2625,44.608,11.950316,0.360534,-1.62E-09,-6.62E-11,0,0.00E+00,,11.950316
2626,44.625,11.960636,0.360976,-1.67E-09,-6.66E-11,0,0.00E+00,,11.960636
2627,44.642,11.97096,0.361418,-1.66E-09,-6.45E-11,0,0.00E+00,,11.97096
2628,44.659,11.98129,0.36186,-1.56E-09,-6.46E-11,0,0.00E+00,,11.98129
2629,44.676,11.991624,0.362302,-1.63E-09,-6.59E-11,0,0.00E+00,,11.991624
2630,44.693,12.001963,0.362744,-1.65E-09,-6.64E-11,0,0.00E+00,,12.001963
2631,44.71,12.012307,0.363186,-1.66E-09,-6.66E-11,0,0.00E+00,,12.012307
2632,44.727,12.022656,0.363628,-1.65E-09,-6.87E-11,0,0.00E+00,,12.022656
2633,44.744,12.03301,0.36407,-1.75E-09,-6.69E-11,0,0.00E+00,,12.03301
2634,44.761,12.043369,0.364512,-1.60E-09,-6.64E-11,0,0.00E+00,,12.043369
2635,44.778,12.053733,0.364954,-1.67E-09,-6.88E-11,0,0.00E+00,,12.053733
2636,44.795,12.064102,0.365396,-1.74E-09,-7.01E-11,0,0.00E+00,,12.064102
2637,44.812,12.074476,0.365838,-1.76E-09,-7.11E-11,0,0.00E+00,,12.074476
2638,44.829,12.084854,0.36628,-1.79E-09,-7.09E-11,0,0.00E+00,,12.084854
2639,44.846,12.095238,0.366722,-1.77E-09,-7.21E-11,0,0.00E+00,,12.095238
2640,44.863,12.105627,0.367164,-1.84E-09,-7.13E-11,0,0.00E+00,,12.105627
2641,44.88,12.116021,0.367606,-1.76E-09,-6.89E-11,0,0.00E+00,,12.116021
2642,44.897,12.12642,0.368048,-1.69E-09,-6.63E-11,0,0.00E+00,,12.12642
2643,44.914,12.136824,0.36849,-1.60E-09,-6.54E-11,0,0.00E+00,,12.136824
2644,44.931,12.147233,0.368932,-1.61E-09,-6.76E-11,0,0.00E+00,,12.147233
2645,44.948,12.157648,0.369375,-1.71E-09,-7.09E-11,0,0.00E+00,,12.157648
2646,44.965,12.168067,0.369817,-1.82E-09,-7.13E-11,0,0.00E+00,,12.168067
2647,44.982,12.178492,0.370259,-1.76E-09,-6.97E-11,0,0.00E+00,,12.178492
2648,44.999,12.188921,0.370701,-1.72E-09,-7.17E-11,0,0.00E+00,,12.188921
2649,45.016,12.199356,0.370998,-1.85E-09,-7.25E-11,0,0.00E+00,,12.199356
2650,45.033,12.197256,0.370823,-1.81E-09,-7.23E-11,0,0.00E+00,,12.197256
2651,45.05,12.190067,0.370647,-1.83E-09,-7.22E-11,0,0.00E+00,,12.190067
2652,45.067,12.182883,0.370472,-1.81E-09,-7.20E-11,0,0.00E+00,,12.182883
2653,45.084,12.175701,0.370297,-1.81E-09,-7.18E-11,0,0.00E+00,,12.175701
2654,45.101,12.168521,0.370121,-1.80E-09,-7.16E-11,0,0.00E+00,,12.168521
2655,45.118,12.161343,0.369946,-1.79E-09,-7.14E-11,0,0.00E+00,,12.161343
2656,45.135,12.154166,0.36977,-1.78E-09,-7.15E-11,0,0.00E+00,,12.154166
2657,45.152,12.146992,0.369595,-1.80E-09,-7.20E-11,0,0.00E+00,,12.146992
2658,45.169,12.139819,0.36942,-1.81E-09,-7.17E-11,0,0.00E+00,,12.139819
2659,45.186,12.132648,0.369244,-1.78E-09,-7.04E-11,0,0.00E+00,,12.132648
2660,45.203,12.125479,0.369069,-1.73E-09,-7.05E-11,0,0.00E+00,,12.125479
2661,45.22,12.118312,0.368893,-1.77E-09,-6.93E-11,0,0.00E+00,,12.118312
2662,45.237,12.111147,0.368718,-1.67E-09,-7.10E-11,0,0.00E+00,,12.111147
2663,45.254,12.103983,0.368543,-1.84E-09,-7.23E-11,0,0.00E+00,,12.103983
2664,45.271,12.096822,0.368367,-1.80E-09,-7.11E-11,0,0.00E+00,,12.096822
2665,45.288,12.089662,0.368192,-1.76E-09,-7.10E-11,0,0.00E+00,,12.089662
2666,45.305,12.082504,0.368016,-1.78E-09,-7.16E-11,0,0.00E+00,,12.082504
2667,45.322,12.075348,0.367841,-1.80E-09,-7.23E-11,0,0.00E+00,,12.075348
2668,45.339,12.068193,0.367666,-1.82E-09,-7.32E-11,0,0.00E+00,,12.068193
2669,45.356,12.061041,0.36749,-1.86E-09,-7.26E-11,0,0.00E+00,,12.061041
2670,45.373,12.05389,0.367315,-1.80E-09,-7.12E-11,0,0.00E+00,,12.05389
2671,45.39,12.046742,0.367139,-1.76E-09,-6.92E-11,0,0.00E+00,,12.046742
2672,45.407,12.039595,0.366964,-1.67E-09,-6.88E-11,0,0.00E+00,,12.039595
2673,45.424,12.032449,0.366789,-1.71E-09,-6.98E-11,0,0.00E+00,,12.032449
2674,45.441,12.025306,0.366613,-1.74E-09,-7.12E-11,0,0.00E+00,,12.025306
2675,45.458,12.018165,0.366438,-1.80E-09,-7.17E-11,0,0.00E+00,,12.018165
2676,45.475,12.011025,0.366262,-1.78E-09,-7.19E-11,0,0.00E+00,,12.011025
2677,45.492,12.003887,0.366087,-1.81E-09,-7.07E-11,0,0.00E+00,,12.003887
2678,45.509,11.996751,0.365912,-1.72E-09,-6.99E-11,0,0.00E+00,,11.996751
2679,45.526,11.989617,0.365736,-1.74E-09,-6.95E-11,0,0.00E+00,,11.989617
2680,45.543,11.982485,0.365561,-1.70E-09,-6.83E-11,0,0.00E+00,,11.982485
2681,45.56,11.975354,0.365385,-1.66E-09,-6.53E-11,0,0.00E+00,,11.975354
2682,45.577,11.968225,0.36521,-1.52E-09,-6.53E-11,0,0.00E+00,,11.968225
2683,45.594,11.961098,0.365035,-1.61E-09,-6.72E-11,0,0.00E+00,,11.961098
2684,45.611,11.953973,0.364859,-1.66E-09,-6.71E-11,0,0.00E+00,,11.953973
2685,45.628,11.94685,0.364684,-1.62E-09,-6.92E-11,0,0.00E+00,,11.94685
2686,45.645,11.939729,0.364508,-1.76E-09,-6.93E-11,0,0.00E+00,,11.939729
2687,45.662,11.932609,0.364333,-1.67E-09,-6.78E-11,0,0.00E+00,,11.932609
2688,45.679,11.925491,0.364158,-1.65E-09,-6.79E-11,0,0.00E+00,,11.925491
2689,45.696,11.918375,0.363982,-1.67E-09,-6.97E-11,0,0.00E+00,,11.918375
2690,45.713,11.911261,0.363807,-1.76E-09,-6.91E-11,0,0.00E+00,,11.911261
2691,45.73,11.904149,0.363631,-1.66E-09,-6.88E-11,0,0.00E+00,,11.904149
2692,45.747,11.897038,0.363456,-1.72E-09,-6.91E-11,0,0.00E+00,,11.897038
2693,45.764,11.889929,0.363281,-1.69E-09,-6.86E-11,0,0.00E+00,,11.889929
2694,45.781,11.882822,0.363105,-1.68E-09,-6.84E-11,0,0.00E+00,,11.882822
2695,45.798,11.875717,0.36293,-1.67E-09,-6.64E-11,0,0.00E+00,,11.875717
2696,45.815,11.868614,0.362754,-1.56E-09,-6.69E-11,0,0.00E+00,,11.868614
2697,45.832,11.861513,0.362579,-1.67E-09,-6.82E-11,0,0.00E+00,,11.861513
2698,45.849,11.854413,0.362404,-1.67E-09,-6.70E-11,0,0.00E+00,,11.854413
2699,45.866,11.847315,0.362228,-1.60E-09,-6.67E-11,0,0.00E+00,,11.847315
2700,45.883,11.840219,0.362053,-1.63E-09,-6.79E-11,0,0.00E+00,,11.840219
2701,45.9,11.833124,0.361877,-1.68E-09,-6.89E-11,0,0.00E+00,,11.833124
2702,45.917,11.826032,0.361702,-1.70E-09,-6.84E-11,0,0.00E+00,,11.826032
2703,45.934,11.818941,0.361527,-1.66E-09,-6.83E-11,0,0.00E+00,,11.818941
2704,45.951,11.811852,0.361351,-1.68E-09,-6.89E-11,0,0.00E+00,,11.811852
2705,45.968,11.804765,0.361176,-1.70E-09,-7.02E-11,0,0.00E+00,,11.804765
2706,45.985,11.79768,0.361,-1.76E-09,-7.09E-11,0,0.00E+00,,11.79768
2707,46.002,11.790596,0.360825,-1.76E-09,-7.14E-11,0,0.00E+00,,11.790596
2708,46.019,11.783515,0.360392,-1.78E-09,-7.16E-11,0,0.00E+00,,11.783515
2709,46.036,11.751151,0.35959,-1.78E-09,-7.17E-11,0,0.00E+00,,11.751151
2710,46.053,11.718817,0.358787,-1.79E-09,-7.21E-11,0,0.00E+00,,11.718817
2711,46.07,11.686521,0.357985,-1.80E-09,-7.33E-11,0,0.00E+00,,11.686521
2712,46.087,11.654262,0.357182,-1.86E-09,-7.47E-11,0,0.00E+00,,11.654262
2713,46.104,11.62204,0.35638,-1.90E-09,-7.44E-11,0,0.00E+00,,11.62204
2714,46.121,11.589854,0.355578,-1.85E-09,-7.47E-11,0,0.00E+00,,11.589854
2715,46.138,11.557706,0.354775,-1.90E-09,-7.55E-11,0,0.00E+00,,11.557706
2716,46.155,11.525595,0.353973,-1.91E-09,-7.43E-11,0,0.00E+00,,11.525595
2717,46.172,11.493521,0.35317,-1.83E-09,-7.28E-11,0,0.00E+00,,11.493521
2718,46.189,11.461483,0.352368,-1.80E-09,-7.20E-11,0,0.00E+00,,11.461483
2719,46.206,11.429481,0.351566,-1.77E-09,-7.05E-11,0,0.00E+00,,11.429481
2720,46.223,11.397516,0.350763,-1.71E-09,-7.14E-11,0,0.00E+00,,11.397516
2721,46.24,11.365588,0.349961,-1.80E-09,-7.18E-11,0,0.00E+00,,11.365588
2722,46.257,11.333695,0.349158,-1.75E-09,-6.96E-11,0,0.00E+00,,11.333695
2723,46.274,11.301839,0.348356,-1.66E-09,-6.79E-11,0,0.00E+00,,11.301839
2724,46.291,11.270019,0.347553,-1.63E-09,-6.75E-11,0,0.00E+00,,11.270019
2725,46.308,11.238235,0.346751,-1.63E-09,-6.72E-11,0,0.00E+00,,11.238235
2726,46.325,11.206487,0.345949,-1.61E-09,-6.52E-11,0,0.00E+00,,11.206487
2727,46.342,11.174774,0.345146,-1.50E-09,-6.38E-11,0,0.00E+00,,11.174774
2728,46.359,11.143097,0.344344,-1.50E-09,-6.46E-11,0,0.00E+00,,11.143097
2729,46.376,11.111456,0.343541,-1.55E-09,-6.61E-11,0,0.00E+00,,11.111456
2730,46.393,11.07985,0.342739,-1.59E-09,-6.69E-11,0,0.00E+00,,11.07985
2731,46.41,11.04828,0.341936,-1.61E-09,-6.80E-11,0,0.00E+00,,11.04828
2732,46.427,11.016744,0.341134,-1.66E-09,-6.78E-11,0,0.00E+00,,11.016744
2733,46.444,10.985244,0.340332,-1.61E-09,-6.83E-11,0,0.00E+00,,10.985244
2734,46.461,10.95378,0.339529,-1.67E-09,-6.74E-11,0,0.00E+00,,10.95378
2735,46.478,10.92235,0.338727,-1.58E-09,-6.72E-11,0,0.00E+00,,10.92235
2736,46.495,10.890955,0.337924,-1.63E-09,-6.76E-11,0,0.00E+00,,10.890955
2737,46.512,10.859594,0.337122,-1.61E-09,-6.67E-11,0,0.00E+00,,10.859594
2738,46.529,10.828269,0.33632,-1.57E-09,-6.69E-11,0,0.00E+00,,10.828269
2739,46.546,10.796978,0.335517,-1.61E-09,-6.77E-11,0,0.00E+00,,10.796978
2740,46.563,10.765722,0.334715,-1.63E-09,-6.95E-11,0,0.00E+00,,10.765722
2741,46.58,10.7345,0.333912,-1.72E-09,-7.06E-11,0,0.00E+00,,10.7345
2742,46.597,10.703312,0.33311,-1.71E-09,-7.07E-11,0,0.00E+00,,10.703312
2743,46.614,10.672159,0.332307,-1.72E-09,-7.16E-11,0,0.00E+00,,10.672159
2744,46.631,10.641039,0.331505,-1.76E-09,-7.12E-11,0,0.00E+00,,10.641039
2745,46.648,10.609954,0.330703,-1.71E-09,-7.11E-11,0,0.00E+00,,10.609954
2746,46.665,10.578903,0.3299,-1.74E-09,-7.31E-11,0,0.00E+00,,10.578903
2747,46.682,10.547885,0.329098,-1.83E-09,-7.41E-11,0,0.00E+00,,10.547885
2748,46.699,10.516901,0.328295,-1.82E-09,-7.43E-11,0,0.00E+00,,10.516901
2749,46.716,10.485951,0.327493,-1.84E-09,-7.24E-11,0,0.00E+00,,10.485951
2750,46.733,10.455035,0.32669,-1.72E-09,-7.24E-11,0,0.00E+00,,10.455035
2751,46.75,10.424152,0.325888,-1.80E-09,-7.24E-11,0,0.00E+00,,10.424152
2752,46.767,10.393302,0.325086,-1.74E-09,-7.22E-11,0,0.00E+00,,10.393302
2753,46.784,10.362486,0.324283,-1.77E-09,-7.33E-11,0,0.00E+00,,10.362486
2754,46.801,10.331703,0.323481,-1.81E-09,-7.41E-11,0,0.00E+00,,10.331703
2755,46.818,10.300953,0.322678,-1.82E-09,-7.44E-11,0,0.00E+00,,10.300953
2756,46.835,10.270236,0.321876,-1.83E-09,-7.57E-11,0,0.00E+00,,10.270236
2757,46.852,10.239551,0.321073,-1.90E-09,-7.59E-11,0,0.00E+00,,10.239551
2758,46.869,10.2089,0.320271,-1.86E-09,-7.32E-11,0,0.00E+00,,10.2089
2759,46.886,10.178281,0.319469,-1.74E-09,-7.24E-11,0,0.00E+00,,10.178281
2760,46.903,10.147695,0.318666,-1.77E-09,-7.24E-11,0,0.00E+00,,10.147695
2761,46.92,10.117142,0.317864,-1.75E-09,-7.16E-11,0,0.00E+00,,10.117142
2762,46.937,10.086621,0.317061,-1.71E-09,-7.39E-11,0,0.00E+00,,10.086621
2763,46.954,10.056132,0.316259,-1.87E-09,-7.39E-11,0,0.00E+00,,10.056132
2764,46.971,10.025676,0.315456,-1.76E-09,-7.38E-11,0,0.00E+00,,10.025676
2765,46.988,9.995252,0.314654,-1.83E-09,-7.52E-11,0,0.00E+00,,9.995252
2766,47.005,9.964859,0.313852,-1.85E-09,-7.41E-11,0,0.00E+00,,9.964859
2767,47.022,9.934499,0.312713,-1.77E-09,-7.35E-11,0,0.00E+00,,9.934499
2768,47.039,9.882557,0.311338,-1.80E-09,-7.36E-11,0,0.00E+00,,9.882557
2769,47.056,9.830708,0.309963,-1.78E-09,-7.28E-11,0,0.00E+00,,9.830708
2770,47.073,9.778952,0.308588,-1.74E-09,-7.26E-11,0,0.00E+00,,9.778952
2771,47.09,9.727288,0.307213,-1.76E-09,-6.80E-11,0,0.00E+00,,9.727288
2772,47.107,9.675715,0.305838,-1.48E-09,-6.50E-11,0,0.00E+00,,9.675715
2773,47.124,9.624234,0.304463,-1.51E-09,-5.96E-11,0,0.00E+00,,9.624234
2774,47.141,9.572844,0.303088,-1.19E-09,-5.58E-11,0,0.00E+00,,9.572844
2775,47.158,9.521544,0.301713,-1.20E-09,-5.48E-11,0,0.00E+00,,9.521544
2776,47.175,9.470333,0.300338,-1.14E-09,-5.71E-11,0,0.00E+00,,9.470333
2777,47.192,9.419213,0.298963,-1.31E-09,-5.73E-11,0,0.00E+00,,9.419213
2778,47.209,9.368181,0.297587,-1.20E-09,-5.81E-11,0,0.00E+00,,9.368181
2779,47.226,9.317237,0.296212,-1.32E-09,-5.85E-11,0,0.00E+00,,9.317237
2780,47.243,9.266382,0.294837,-1.25E-09,-5.97E-11,0,0.00E+00,,9.266382
2781,47.26,9.215614,0.293462,-1.36E-09,-6.10E-11,0,0.00E+00,,9.215614
2782,47.277,9.164933,0.292087,-1.36E-09,-5.91E-11,0,0.00E+00,,9.164933
2783,47.294,9.114339,0.290712,-1.25E-09,-5.63E-11,0,0.00E+00,,9.114339
2784,47.311,9.063831,0.289337,-1.17E-09,-5.79E-11,0,0.00E+00,,9.063831
2785,47.328,9.013409,0.287962,-1.32E-09,-5.57E-11,0,0.00E+00,,9.013409
2786,47.345,8.963072,0.286587,-1.09E-09,-5.39E-11,0,0.00E+00,,8.963072
2787,47.362,8.91282,0.285212,-1.15E-09,-5.06E-11,0,0.00E+00,,8.91282
2788,47.379,8.862652,0.283837,-9.20E-10,-5.28E-11,0,0.00E+00,,8.862652
2789,47.396,8.812569,0.282462,-1.20E-09,-5.27E-11,0,0.00E+00,,8.812569
2790,47.413,8.762568,0.281087,-9.92E-10,-5.08E-11,0,0.00E+00,,8.762568
2791,47.43,8.712651,0.279712,-1.04E-09,-4.77E-11,0,0.00E+00,,8.712651
2792,47.447,8.662816,0.278337,-8.29E-10,-4.58E-11,0,0.00E+00,,8.662816
2793,47.464,8.613063,0.276962,-8.72E-10,-4.67E-11,0,0.00E+00,,8.613063
2794,47.481,8.563393,0.275586,-8.94E-10,-4.48E-11,0,0.00E+00,,8.563393
2795,47.498,8.513803,0.274211,-7.72E-10,-4.21E-11,0,0.00E+00,,8.513803
2796,47.515,8.464294,0.272836,-7.07E-10,-4.22E-11,0,0.00E+00,,8.464294
2797,47.532,8.414865,0.271461,-7.59E-10,-4.44E-11,0,0.00E+00,,8.414865
2798,47.549,8.365516,0.270086,-8.39E-10,-4.68E-11,0,0.00E+00,,8.365516
2799,47.566,8.316247,0.268711,-9.12E-10,-4.46E-11,0,0.00E+00,,8.316247
2800,47.583,8.267057,0.267336,-7.42E-10,-4.29E-11,0,0.00E+00,,8.267057
2801,47.6,8.217945,0.265961,-7.68E-10,-4.35E-11,0,0.00E+00,,8.217945
2802,47.617,8.168911,0.264586,-7.79E-10,-4.66E-11,0,0.00E+00,,8.168911
2803,47.634,8.119955,0.263211,-9.38E-10,-4.84E-11,0,0.00E+00,,8.119955
2804,47.651,8.071076,0.261836,-9.25E-10,-4.56E-11,0,0.00E+00,,8.071076
2805,47.668,8.022274,0.260461,-7.79E-10,-4.31E-11,0,0.00E+00,,8.022274
2806,47.685,7.973548,0.259086,-7.42E-10,-4.11E-11,0,0.00E+00,,7.973548
2807,47.702,7.924898,0.257711,-6.58E-10,-4.22E-11,0,0.00E+00,,7.924898
2808,47.719,7.876324,0.256336,-7.75E-10,-4.50E-11,0,0.00E+00,,7.876324
2809,47.736,7.827825,0.25496,-8.45E-10,-4.62E-11,0,0.00E+00,,7.827825
2810,47.753,7.7794,0.253585,-8.62E-10,-4.70E-11,0,0.00E+00,,7.7794
2811,47.77,7.731049,0.25221,-8.93E-10,-5.04E-11,0,0.00E+00,,7.731049
2812,47.787,7.682772,0.250835,-1.06E-09,-5.05E-11,0,0.00E+00,,7.682772
2813,47.804,7.634568,0.24946,-9.42E-10,-4.89E-11,0,0.00E+00,,7.634568
2814,47.821,7.586437,0.248085,-9.32E-10,-4.96E-11,0,0.00E+00,,7.586437
2815,47.838,7.538379,0.24671,-9.77E-10,-4.88E-11,0,0.00E+00,,7.538379
2816,47.855,7.490392,0.245335,-9.02E-10,-4.70E-11,0,0.00E+00,,7.490392
2817,47.872,7.442477,0.24396,-8.57E-10,-4.71E-11,0,0.00E+00,,7.442477
2818,47.889,7.394633,0.242585,-8.92E-10,-4.84E-11,0,0.00E+00,,7.394633
2819,47.906,7.34686,0.24121,-9.36E-10,-5.17E-11,0,0.00E+00,,7.34686
2820,47.923,7.299156,0.239835,-1.08E-09,-5.16E-11,0,0.00E+00,,7.299156
2821,47.94,7.251523,0.23846,-9.73E-10,-4.85E-11,0,0.00E+00,,7.251523
2822,47.957,7.203959,0.237084,-8.83E-10,-4.72E-11,0,0.00E+00,,7.203959
2823,47.974,7.156464,0.235709,-8.70E-10,-4.68E-11,0,0.00E+00,,7.156464
2824,47.991,7.109037,0.234334,-8.60E-10,-4.54E-11,0,0.00E+00,,7.109037
2825,48.008,7.061678,0.232959,-7.87E-10,-4.37E-11,0,0.00E+00,,7.061678
2826,48.025,7.014387,0.231235,-7.46E-10,-4.33E-11,0,0.00E+00,,7.014387
2827,48.042,6.951485,0.229403,-7.53E-10,-4.41E-11,0,0.00E+00,,6.951485
2828,48.059,6.888705,0.227571,-7.91E-10,-4.56E-11,0,0.00E+00,,6.888705
2829,48.076,6.826042,0.225738,-8.45E-10,-4.64E-11,0,0.00E+00,,6.826042
2830,48.093,6.763495,0.223906,-8.45E-10,-4.83E-11,0,0.00E+00,,6.763495
2831,48.11,6.701063,0.222074,-9.48E-10,-5.04E-11,0,0.00E+00,,6.701063
2832,48.127,6.638746,0.220241,-9.87E-10,-4.95E-11,0,0.00E+00,,6.638746
2833,48.144,6.576541,0.218409,-9.10E-10,-4.93E-11,0,0.00E+00,,6.576541
2834,48.161,6.514449,0.216577,-9.51E-10,-4.78E-11,0,0.00E+00,,6.514449
2835,48.178,6.452468,0.214745,-8.38E-10,-4.89E-11,0,0.00E+00,,6.452468
2836,48.195,6.390597,0.212912,-9.77E-10,-4.98E-11,0,0.00E+00,,6.390597
2837,48.212,6.328835,0.21108,-9.23E-10,-5.14E-11,0,0.00E+00,,6.328835
2838,48.229,6.267181,0.209248,-1.05E-09,-5.32E-11,0,0.00E+00,,6.267181
2839,48.246,6.205634,0.207416,-1.05E-09,-5.23E-11,0,0.00E+00,,6.205634
2840,48.263,6.144194,0.205583,-9.99E-10,-5.22E-11,0,0.00E+00,,6.144194
2841,48.28,6.082858,0.203751,-1.03E-09,-5.37E-11,0,0.00E+00,,6.082858
2842,48.297,6.021627,0.201919,-1.09E-09,-5.61E-11,0,0.00E+00,,6.021627
