B (T) - H (A/m),,,,,,,
Pid = 1,,,,,,,
Z = 0,,,,,,,
X = 0,,,,,,,
Y = 0,,,,,,,
,t,H x,B x,H y,B y,H z,B z
327,5.542,2.24479,4.43E-02,1.04E-11,7.36E-14,0,0.00E+00
328,5.559,2.249236,4.44E-02,4.29E-12,2.71E-14,0,0.00E+00
329,5.576,2.253681,4.45E-02,4.69E-12,8.73E-14,0,0.00E+00
330,5.593,2.258125,4.46E-02,9.30E-12,1.91E-13,0,0.00E+00
331,5.61,2.262569,4.47E-02,1.48E-11,3.21E-13,0,0.00E+00
332,5.627,2.267011,4.48E-02,2.18E-11,2.02E-13,0,0.00E+00
333,5.644,2.271453,4.49E-02,7.15E-12,-1.26E-13,0,0.00E+00
334,5.661,2.275893,4.50E-02,-9.97E-12,-1.32E-13,0,0.00E+00
335,5.678,2.280333,4.51E-02,1.26E-12,-2.15E-13,0,0.00E+00
336,5.695,2.284772,4.52E-02,-1.35E-11,-2.79E-13,0,0.00E+00
337,5.712,2.28921,4.53E-02,-8.52E-12,-4.10E-13,0,0.00E+00
338,5.729,2.293647,4.54E-02,-2.29E-11,-3.05E-13,0,0.00E+00
339,5.746,2.298084,4.55E-02,-4.51E-12,-3.98E-13,0,0.00E+00
340,5.763,2.302519,4.56E-02,-2.48E-11,-5.52E-13,0,0.00E+00
341,5.78,2.306954,4.57E-02,-2.36E-11,-6.27E-13,0,0.00E+00
342,5.797,2.311388,4.58E-02,-3.07E-11,-6.69E-13,0,0.00E+00
343,5.814,2.315821,4.59E-02,-2.92E-11,-7.75E-13,0,0.00E+00
344,5.831,2.320253,4.60E-02,-3.91E-11,-8.03E-13,0,0.00E+00
345,5.848,2.324684,4.61E-02,-3.45E-11,-7.11E-13,0,0.00E+00
346,5.865,2.329114,4.62E-02,-3.01E-11,-6.68E-13,0,0.00E+00
347,5.882,2.333544,4.63E-02,-2.95E-11,-6.39E-13,0,0.00E+00
348,5.899,2.337972,4.64E-02,-2.76E-11,-7.24E-13,0,0.00E+00
349,5.916,2.3424,4.65E-02,-3.59E-11,-7.56E-13,0,0.00E+00
350,5.933,2.346827,4.66E-02,-3.27E-11,-5.80E-13,0,0.00E+00
351,5.95,2.351253,4.67E-02,-2.03E-11,-4.21E-13,0,0.00E+00
352,5.967,2.355678,4.68E-02,-1.55E-11,-3.65E-13,0,0.00E+00
353,5.984,2.360103,4.69E-02,-1.42E-11,-3.37E-13,0,0.00E+00
354,6.001,2.364526,4.70E-02,-1.28E-11,-3.13E-13,0,0.00E+00
355,6.018,2.368949,4.70E-02,-1.15E-11,-2.21E-13,0,0.00E+00
356,6.035,2.368647,4.70E-02,-4.80E-12,-1.83E-13,0,0.00E+00
357,6.052,2.368342,4.70E-02,-6.26E-12,-2.05E-13,0,0.00E+00
358,6.069,2.368038,4.70E-02,-7.10E-12,-2.17E-13,0,0.00E+00
359,6.086,2.367734,4.70E-02,-7.52E-12,-2.30E-13,0,0.00E+00
360,6.103,2.367429,4.70E-02,-8.32E-12,-2.25E-13,0,0.00E+00
361,6.12,2.367125,4.70E-02,-7.39E-12,-2.73E-13,0,0.00E+00
362,6.137,2.36682,4.70E-02,-1.21E-11,-2.53E-13,0,0.00E+00
363,6.154,2.366516,4.70E-02,-7.08E-12,-2.49E-13,0,0.00E+00
364,6.171,2.366212,4.70E-02,-1.02E-11,-2.60E-13,0,0.00E+00
365,6.188,2.365907,4.70E-02,-8.99E-12,-2.29E-13,0,0.00E+00
366,6.205,2.365603,4.70E-02,-7.23E-12,-2.08E-13,0,0.00E+00
367,6.222,2.365298,4.70E-02,-6.68E-12,-2.34E-13,0,0.00E+00
368,6.239,2.364994,4.70E-02,-9.24E-12,-2.29E-13,0,0.00E+00
369,6.256,2.36469,4.70E-02,-7.01E-12,-2.54E-13,0,0.00E+00
370,6.273,2.364385,4.70E-02,-1.08E-11,-2.71E-13,0,0.00E+00
371,6.29,2.364081,4.69E-02,-9.56E-12,-2.81E-13,0,0.00E+00
372,6.307,2.363777,4.69E-02,-1.13E-11,-2.52E-13,0,0.00E+00
373,6.324,2.363472,4.69E-02,-7.60E-12,-2.25E-13,0,0.00E+00
374,6.341,2.363168,4.69E-02,-7.90E-12,-2.15E-13,0,0.00E+00
375,6.358,2.362863,4.69E-02,-6.77E-12,-1.71E-13,0,0.00E+00
376,6.375,2.362559,4.69E-02,-3.89E-12,-1.58E-13,0,0.00E+00
377,6.392,2.362255,4.69E-02,-4.81E-12,-1.51E-13,0,0.00E+00
378,6.409,2.36195,4.69E-02,-3.50E-12,-1.26E-13,0,0.00E+00
379,6.426,2.361646,4.69E-02,-2.30E-12,-1.20E-13,0,0.00E+00
380,6.443,2.361341,4.69E-02,-2.67E-12,-1.19E-13,0,0.00E+00
381,6.46,2.361037,4.69E-02,-2.29E-12,-1.12E-13,0,0.00E+00
382,6.477,2.360733,4.69E-02,-1.98E-12,-1.60E-13,0,0.00E+00
383,6.494,2.360428,4.69E-02,-6.26E-12,-1.56E-13,0,0.00E+00
384,6.511,2.360124,4.69E-02,-2.92E-12,-1.51E-13,0,0.00E+00
385,6.528,2.35982,4.69E-02,-4.83E-12,-1.62E-13,0,0.00E+00
386,6.545,2.359515,4.69E-02,-4.45E-12,-2.03E-13,0,0.00E+00
387,6.562,2.359211,4.69E-02,-8.26E-12,-2.24E-13,0,0.00E+00
388,6.579,2.358906,4.68E-02,-7.30E-12,-2.03E-13,0,0.00E+00
389,6.596,2.358602,4.68E-02,-6.16E-12,-1.77E-13,0,0.00E+00
390,6.613,2.358298,4.68E-02,-4.78E-12,-1.87E-13,0,0.00E+00
391,6.63,2.357993,4.68E-02,-6.62E-12,-2.05E-13,0,0.00E+00
392,6.647,2.357689,4.68E-02,-6.84E-12,-2.28E-13,0,0.00E+00
393,6.664,2.357385,4.68E-02,-8.63E-12,-2.02E-13,0,0.00E+00
394,6.681,2.35708,4.68E-02,-5.13E-12,-1.66E-13,0,0.00E+00
395,6.698,2.356776,4.68E-02,-4.55E-12,-1.77E-13,0,0.00E+00
396,6.715,2.356471,4.68E-02,-5.97E-12,-1.81E-13,0,0.00E+00
397,6.732,2.356167,4.68E-02,-5.26E-12,-1.82E-13,0,0.00E+00
398,6.749,2.355863,4.68E-02,-5.87E-12,-1.76E-13,0,0.00E+00
399,6.766,2.355558,4.68E-02,-4.90E-12,-1.67E-13,0,0.00E+00
400,6.783,2.355254,4.68E-02,-4.86E-12,-1.39E-13,0,0.00E+00
401,6.8,2.35495,4.68E-02,-2.42E-12,-1.22E-13,0,0.00E+00
402,6.817,2.354645,4.68E-02,-2.70E-12,-1.16E-13,0,0.00E+00
403,6.834,2.354341,4.68E-02,-2.05E-12,-8.02E-14,0,0.00E+00
404,6.851,2.354036,4.67E-02,5.70E-13,-5.30E-14,0,0.00E+00
405,6.868,2.353732,4.67E-02,1.04E-12,-5.05E-14,0,0.00E+00
406,6.885,2.353428,4.67E-02,9.20E-13,-2.47E-15,0,0.00E+00
407,6.902,2.353123,4.67E-02,5.10E-12,2.48E-14,0,0.00E+00
408,6.919,2.352819,4.67E-02,4.47E-12,-1.53E-14,0,0.00E+00
409,6.936,2.352515,4.67E-02,1.49E-12,4.60E-15,0,0.00E+00
410,6.953,2.35221,4.67E-02,5.30E-12,-1.29E-14,0,0.00E+00
411,6.97,2.351906,4.67E-02,1.11E-12,-3.50E-15,0,0.00E+00
412,6.987,2.351602,4.67E-02,4.88E-12,8.41E-15,0,0.00E+00
413,7.004,2.351297,4.67E-02,3.23E-12,3.86E-14,0,0.00E+00
414,7.021,2.350993,4.66E-02,6.97E-12,6.72E-14,0,0.00E+00
415,7.038,2.344228,4.65E-02,6.76E-12,2.82E-13,0,0.00E+00
416,7.055,2.337462,4.63E-02,2.53E-11,3.72E-13,0,0.00E+00
417,7.072,2.330696,4.62E-02,1.98E-11,3.01E-13,0,0.00E+00
418,7.089,2.323931,4.61E-02,1.76E-11,2.31E-13,0,0.00E+00
419,7.106,2.317166,4.59E-02,1.32E-11,1.02E-13,0,0.00E+00
420,7.123,2.310402,4.58E-02,5.27E-12,-2.80E-14,0,0.00E+00
421,7.14,2.303637,4.57E-02,-1.50E-13,-9.53E-14,0,0.00E+00
422,7.157,2.296873,4.55E-02,-2.06E-12,-7.07E-14,0,0.00E+00
423,7.174,2.29011,4.54E-02,1.39E-12,3.50E-14,0,0.00E+00
424,7.191,2.283346,4.53E-02,7.96E-12,3.75E-14,0,0.00E+00
425,7.208,2.276583,4.51E-02,3.53E-12,7.92E-14,0,0.00E+00
426,7.225,2.26982,4.50E-02,1.02E-11,-2.60E-14,0,0.00E+00
427,7.242,2.263058,4.49E-02,-3.48E-12,7.83E-14,0,0.00E+00
428,7.259,2.256296,4.47E-02,1.51E-11,1.08E-13,0,0.00E+00
429,7.276,2.249534,4.46E-02,4.50E-12,-5.48E-15,0,0.00E+00
430,7.293,2.242772,4.45E-02,2.31E-12,2.96E-14,0,0.00E+00
431,7.31,2.236011,4.43E-02,6.85E-12,-1.23E-13,0,0.00E+00
432,7.327,2.22925,4.42E-02,-9.39E-12,-1.73E-13,0,0.00E+00
433,7.344,2.222489,4.41E-02,-2.13E-12,-2.13E-13,0,0.00E+00
434,7.361,2.215729,4.39E-02,-1.07E-11,-1.57E-13,0,0.00E+00
435,7.378,2.208969,4.38E-02,1.39E-13,-1.76E-13,0,0.00E+00
436,7.395,2.202209,4.37E-02,-9.16E-12,-1.29E-13,0,0.00E+00
437,7.412,2.195449,4.35E-02,1.43E-12,-1.09E-13,0,0.00E+00
438,7.429,2.18869,4.34E-02,-4.33E-12,-1.64E-13,0,0.00E+00
439,7.446,2.181931,4.33E-02,-4.98E-12,-1.01E-13,0,0.00E+00
440,7.463,2.175172,4.31E-02,8.74E-13,-5.79E-14,0,0.00E+00
441,7.48,2.168413,4.30E-02,4.04E-13,1.50E-15,0,0.00E+00
442,7.497,2.161655,4.28E-02,5.80E-12,-4.33E-14,0,0.00E+00
443,7.514,2.154897,4.27E-02,-1.83E-12,-9.96E-14,0,0.00E+00
444,7.531,2.14814,4.26E-02,-1.24E-12,-1.12E-13,0,0.00E+00
445,7.548,2.141382,4.24E-02,-2.68E-12,-5.49E-14,0,0.00E+00
446,7.565,2.134625,4.23E-02,3.18E-12,-1.05E-13,0,0.00E+00
447,7.582,2.127869,4.22E-02,-5.20E-12,-1.27E-14,0,0.00E+00
448,7.599,2.121112,4.20E-02,8.55E-12,-1.62E-14,0,0.00E+00
449,7.616,2.114356,4.19E-02,-1.47E-12,3.85E-16,0,0.00E+00
450,7.633,2.1076,4.18E-02,7.03E-12,6.35E-14,0,0.00E+00
451,7.65,2.100844,4.16E-02,6.40E-12,1.91E-14,0,0.00E+00
452,7.667,2.094089,4.15E-02,3.06E-12,7.21E-14,0,0.00E+00
453,7.684,2.087334,4.14E-02,9.94E-12,4.01E-14,0,0.00E+00
454,7.701,2.080579,4.12E-02,2.36E-12,-1.94E-14,0,0.00E+00
455,7.718,2.073824,4.11E-02,2.64E-12,-5.45E-14,0,0.00E+00
456,7.735,2.06707,4.10E-02,-5.50E-13,-1.78E-14,0,0.00E+00
457,7.752,2.060316,4.08E-02,4.83E-12,4.09E-14,0,0.00E+00
458,7.769,2.053562,4.07E-02,6.03E-12,1.14E-14,0,0.00E+00
459,7.786,2.046808,4.06E-02,2.67E-12,-1.43E-13,0,0.00E+00
460,7.803,2.040055,4.04E-02,-8.08E-12,-9.01E-14,0,0.00E+00
461,7.82,2.033302,4.03E-02,4.00E-12,-9.20E-14,0,0.00E+00
462,7.837,2.026549,4.02E-02,-4.71E-12,-1.05E-13,0,0.00E+00
463,7.854,2.019797,4.00E-02,3.76E-13,-2.17E-13,0,0.00E+00
464,7.871,2.013045,3.99E-02,-1.28E-11,-2.78E-13,0,0.00E+00
465,7.888,2.006293,3.98E-02,-8.69E-12,-2.08E-13,0,0.00E+00
466,7.905,1.999541,3.96E-02,-5.66E-12,-2.70E-13,0,0.00E+00
467,7.922,1.99279,3.95E-02,-1.31E-11,-2.47E-13,0,0.00E+00
468,7.939,1.986038,3.93E-02,-5.89E-12,-2.40E-13,0,0.00E+00
469,7.956,1.979288,3.92E-02,-1.04E-11,-1.81E-13,0,0.00E+00
470,7.973,1.972537,3.91E-02,-2.14E-12,-2.18E-13,0,0.00E+00
471,7.99,1.965786,3.89E-02,-1.11E-11,-3.94E-13,0,0.00E+00
472,8.007,1.959036,3.88E-02,-1.98E-11,-5.24E-13,0,0.00E+00
473,8.024,1.952286,3.86E-02,-2.47E-11,-4.53E-13,0,0.00E+00
474,8.041,1.93879,3.83E-02,-1.52E-11,-6.55E-13,0,0.00E+00
475,8.058,1.925296,3.80E-02,-3.91E-11,-8.51E-13,0,0.00E+00
476,8.075,1.911803,3.78E-02,-3.90E-11,-7.85E-13,0,0.00E+00
477,8.092,1.898311,3.75E-02,-3.33E-11,-8.98E-13,0,0.00E+00
478,8.109,1.88482,3.72E-02,-4.70E-11,-8.11E-13,0,0.00E+00
479,8.126,1.871329,3.70E-02,-2.99E-11,-8.14E-13,0,0.00E+00
480,8.143,1.85784,3.67E-02,-4.22E-11,-8.86E-13,0,0.00E+00
481,8.16,1.844352,3.64E-02,-3.96E-11,-8.84E-13,0,0.00E+00
482,8.177,1.830865,3.62E-02,-4.13E-11,-9.46E-13,0,0.00E+00
483,8.194,1.817379,3.59E-02,-4.54E-11,-8.10E-13,0,0.00E+00
484,8.211,1.803893,3.56E-02,-3.10E-11,-6.75E-13,0,0.00E+00
485,8.228,1.790409,3.53E-02,-2.96E-11,-6.15E-13,0,0.00E+00
486,8.245,1.776926,3.51E-02,-2.55E-11,-7.27E-13,0,0.00E+00
487,8.262,1.763443,3.48E-02,-3.80E-11,-7.22E-13,0,0.00E+00
488,8.279,1.749961,3.45E-02,-2.87E-11,-6.73E-13,0,0.00E+00
489,8.296,1.736481,3.43E-02,-3.11E-11,-6.33E-13,0,0.00E+00
490,8.313,1.723001,3.40E-02,-2.60E-11,-7.25E-13,0,0.00E+00
491,8.33,1.709522,3.37E-02,-3.75E-11,-8.85E-13,0,0.00E+00
492,8.347,1.696044,3.35E-02,-4.29E-11,-9.29E-13,0,0.00E+00
493,8.364,1.682567,3.32E-02,-4.28E-11,-8.55E-13,0,0.00E+00
494,8.381,1.669091,3.29E-02,-3.66E-11,-7.72E-13,0,0.00E+00
495,8.398,1.655615,3.27E-02,-3.39E-11,-7.50E-13,0,0.00E+00
496,8.415,1.64214,3.24E-02,-3.39E-11,-7.28E-13,0,0.00E+00
497,8.432,1.628667,3.21E-02,-3.21E-11,-6.89E-13,0,0.00E+00
498,8.449,1.615194,3.18E-02,-3.01E-11,-5.85E-13,0,0.00E+00
499,8.466,1.601722,3.16E-02,-2.26E-11,-6.35E-13,0,0.00E+00
500,8.483,1.588251,3.13E-02,-3.21E-11,-5.56E-13,0,0.00E+00
501,8.5,1.57478,3.10E-02,-1.86E-11,-5.53E-13,0,0.00E+00
502,8.517,1.561311,3.08E-02,-2.79E-11,-6.61E-13,0,0.00E+00
503,8.534,1.547842,3.05E-02,-3.06E-11,-6.47E-13,0,0.00E+00
504,8.551,1.534374,3.02E-02,-2.75E-11,-6.19E-13,0,0.00E+00
505,8.568,1.520907,3.00E-02,-2.73E-11,-6.51E-13,0,0.00E+00
506,8.585,1.50744,2.97E-02,-3.01E-11,-5.46E-13,0,0.00E+00
507,8.602,1.493975,2.94E-02,-1.92E-11,-5.37E-13,0,0.00E+00
508,8.619,1.48051,2.92E-02,-2.62E-11,-5.53E-13,0,0.00E+00
509,8.636,1.467046,2.89E-02,-2.26E-11,-5.38E-13,0,0.00E+00
510,8.653,1.453582,2.86E-02,-2.39E-11,-5.84E-13,0,0.00E+00
511,8.67,1.44012,2.83E-02,-2.69E-11,-5.29E-13,0,0.00E+00
512,8.687,1.426658,2.81E-02,-2.01E-11,-4.38E-13,0,0.00E+00
513,8.704,1.413197,2.78E-02,-1.71E-11,-4.58E-13,0,0.00E+00
514,8.721,1.399736,2.75E-02,-2.09E-11,-4.86E-13,0,0.00E+00
515,8.738,1.386277,2.73E-02,-2.06E-11,-4.17E-13,0,0.00E+00
516,8.755,1.372818,2.70E-02,-1.50E-11,-3.83E-13,0,0.00E+00
517,8.772,1.35936,2.67E-02,-1.61E-11,-3.29E-13,0,0.00E+00
518,8.789,1.345902,2.65E-02,-1.06E-11,-3.57E-13,0,0.00E+00
519,8.806,1.332445,2.62E-02,-1.69E-11,-3.81E-13,0,0.00E+00
520,8.823,1.318989,2.59E-02,-1.45E-11,-4.14E-13,0,0.00E+00
521,8.84,1.305533,2.57E-02,-1.90E-11,-4.88E-13,0,0.00E+00
522,8.857,1.292079,2.54E-02,-2.21E-11,-5.04E-13,0,0.00E+00
523,8.874,1.278625,2.51E-02,-2.13E-11,-4.95E-13,0,0.00E+00
524,8.891,1.265171,2.48E-02,-2.11E-11,-5.07E-13,0,0.00E+00
525,8.908,1.251718,2.46E-02,-2.23E-11,-5.65E-13,0,0.00E+00
526,8.925,1.238266,2.43E-02,-2.64E-11,-5.64E-13,0,0.00E+00
527,8.942,1.224814,2.40E-02,-2.34E-11,-5.38E-13,0,0.00E+00
528,8.959,1.211364,2.38E-02,-2.33E-11,-5.21E-13,0,0.00E+00
529,8.976,1.197913,2.35E-02,-2.19E-11,-4.90E-13,0,0.00E+00
530,8.993,1.184464,2.32E-02,-2.03E-11,-5.49E-13,0,0.00E+00
531,9.01,1.171015,2.30E-02,-2.64E-11,-5.80E-13,0,0.00E+00
532,9.027,1.157566,2.26E-02,-2.47E-11,-5.70E-13,0,0.00E+00
533,9.044,1.138095,2.22E-02,-2.51E-11,-5.95E-13,0,0.00E+00
534,9.061,1.118628,2.18E-02,-2.70E-11,-6.67E-13,0,0.00E+00
535,9.078,1.099163,2.14E-02,-3.17E-11,-6.67E-13,0,0.00E+00
536,9.095,1.079699,2.10E-02,-2.84E-11,-6.59E-13,0,0.00E+00
537,9.112,1.060236,2.06E-02,-3.01E-11,-5.26E-13,0,0.00E+00
538,9.129,1.040775,2.02E-02,-1.75E-11,-4.51E-13,0,0.00E+00
539,9.146,1.021314,1.99E-02,-2.01E-11,-3.73E-13,0,0.00E+00
540,9.163,1.001854,1.95E-02,-1.16E-11,-4.31E-13,0,0.00E+00
541,9.18,0.982396,1.91E-02,-2.25E-11,-4.40E-13,0,0.00E+00
542,9.197,0.962939,1.87E-02,-1.56E-11,-4.65E-13,0,0.00E+00
543,9.214,0.943482,1.83E-02,-2.26E-11,-5.62E-13,0,0.00E+00
544,9.231,0.924027,1.79E-02,-2.59E-11,-5.66E-13,0,0.00E+00
545,9.248,0.904572,1.75E-02,-2.39E-11,-5.45E-13,0,0.00E+00
546,9.265,0.885119,1.71E-02,-2.36E-11,-5.48E-13,0,0.00E+00
547,9.282,0.865667,1.67E-02,-2.40E-11,-5.53E-13,0,0.00E+00
548,9.299,0.846215,1.63E-02,-2.41E-11,-5.70E-13,0,0.00E+00
549,9.316,0.826764,1.60E-02,-2.55E-11,-5.91E-13,0,0.00E+00
550,9.333,0.807315,1.56E-02,-2.63E-11,-6.33E-13,0,0.00E+00
551,9.35,0.787866,1.52E-02,-2.93E-11,-6.61E-13,0,0.00E+00
552,9.367,0.768418,1.48E-02,-2.95E-11,-6.63E-13,0,0.00E+00
553,9.384,0.748971,1.44E-02,-2.96E-11,-6.81E-13,0,0.00E+00
554,9.401,0.729524,1.40E-02,-3.10E-11,-6.81E-13,0,0.00E+00
555,9.418,0.710078,1.36E-02,-3.01E-11,-6.76E-13,0,0.00E+00
556,9.435,0.690634,1.32E-02,-3.03E-11,-6.70E-13,0,0.00E+00
557,9.452,0.671189,1.28E-02,-2.96E-11,-6.49E-13,0,0.00E+00
558,9.469,0.651746,1.25E-02,-2.84E-11,-6.65E-13,0,0.00E+00
559,9.486,0.632303,1.21E-02,-3.05E-11,-6.23E-13,0,0.00E+00
560,9.503,0.612861,1.17E-02,-2.55E-11,-6.12E-13,0,0.00E+00
561,9.52,0.565946,1.13E-02,-2.99E-11,-6.80E-13,0,0.00E+00
562,9.537,0.519041,1.09E-02,-2.95E-11,-6.75E-13,0,0.00E+00
563,9.554,0.472137,1.05E-02,-2.88E-11,-6.41E-13,0,0.00E+00
564,9.571,0.425235,1.01E-02,-2.73E-11,-6.43E-13,0,0.00E+00
565,9.588,0.378335,9.72E-03,-2.87E-11,-6.31E-13,0,0.00E+00
566,9.605,0.331436,9.33E-03,-2.61E-11,-5.83E-13,0,0.00E+00
567,9.622,0.284538,8.94E-03,-2.23E-11,-5.43E-13,0,0.00E+00
568,9.639,0.237642,8.55E-03,-2.39E-11,-5.76E-13,0,0.00E+00
569,9.656,0.190747,8.16E-03,-2.11E-11,-5.27E-13,0,0.00E+00
570,9.673,0.143853,7.77E-03,-2.16E-11,-5.48E-13,0,0.00E+00
571,9.69,9.70E-02,7.39E-03,-2.02E-11,-5.34E-13,0,0.00E+00
572,9.707,5.01E-02,7.00E-03,-2.09E-11,-5.38E-13,0,0.00E+00
573,9.724,3.18E-03,6.61E-03,-1.96E-11,-5.14E-13,0,0.00E+00
574,9.741,-4.37E-02,6.22E-03,-2.03E-11,-5.18E-13,0,0.00E+00
575,9.758,-9.06E-02,5.83E-03,-2.14E-11,-5.34E-13,0,0.00E+00
576,9.775,-0.137297,5.44E-03,-2.09E-11,-5.37E-13,0,0.00E+00
577,9.792,-0.183941,5.05E-03,-2.20E-11,-5.51E-13,0,0.00E+00
578,9.809,-0.230485,4.66E-03,-2.19E-11,-5.38E-13,0,0.00E+00
579,9.826,-0.276932,4.27E-03,-2.13E-11,-5.36E-13,0,0.00E+00
580,9.843,-0.323281,3.88E-03,-2.15E-11,-5.37E-13,0,0.00E+00
581,9.86,-0.369532,3.49E-03,-2.19E-11,-5.45E-13,0,0.00E+00
582,9.877,-0.415685,3.10E-03,-2.23E-11,-5.49E-13,0,0.00E+00
583,9.894,-0.461742,2.71E-03,-2.12E-11,-5.29E-13,0,0.00E+00
584,9.911,-0.507702,2.32E-03,-2.16E-11,-5.43E-13,0,0.00E+00
585,9.928,-0.553567,1.93E-03,-1.73E-11,-4.78E-13,0,0.00E+00
586,9.945,-0.599335,1.54E-03,-1.82E-11,-4.87E-13,0,0.00E+00
587,9.962,-0.645008,1.15E-03,-1.83E-11,-4.88E-13,0,0.00E+00
588,9.979,-0.690585,7.61E-04,-2.05E-11,-4.89E-13,0,0.00E+00
589,9.996,-0.736068,3.71E-04,-2.07E-11,-4.80E-13,0,0.00E+00
590,10.013,-0.782037,-2.35E-05,-2.00E-11,-4.81E-13,0,0.00E+00
591,10.03,-0.837383,-5.00E-04,-1.94E-11,-4.76E-13,0,0.00E+00
592,10.047,-0.892588,-9.76E-04,-1.92E-11,-4.76E-13,0,0.00E+00
593,10.064,-0.947655,-1.45E-03,-1.93E-11,-4.71E-13,0,0.00E+00
594,10.081,-1.002583,-1.93E-03,-1.89E-11,-4.66E-13,0,0.00E+00
595,10.098,-1.057372,-2.40E-03,-1.92E-11,-4.71E-13,0,0.00E+00
596,10.115,-1.112024,-2.88E-03,-1.95E-11,-4.79E-13,0,0.00E+00
597,10.132,-1.16654,-3.36E-03,-1.97E-11,-4.82E-13,0,0.00E+00
598,10.149,-1.220919,-3.83E-03,-2.07E-11,-4.94E-13,0,0.00E+00
599,10.166,-1.275162,-4.31E-03,-2.02E-11,-4.83E-13,0,0.00E+00
600,10.183,-1.329271,-4.79E-03,-1.88E-11,-4.65E-13,0,0.00E+00
601,10.2,-1.383245,-5.26E-03,-1.91E-11,-4.65E-13,0,0.00E+00
602,10.217,-1.437085,-5.74E-03,-1.88E-11,-4.63E-13,0,0.00E+00
603,10.234,-1.490792,-6.22E-03,-1.66E-11,-4.29E-13,0,0.00E+00
604,10.251,-1.544366,-6.69E-03,-1.54E-11,-4.13E-13,0,0.00E+00
605,10.268,-1.597809,-7.17E-03,-1.47E-11,-4.16E-13,0,0.00E+00
606,10.285,-1.651119,-7.64E-03,-1.58E-11,-4.43E-13,0,0.00E+00
607,10.302,-1.704299,-8.12E-03,-1.64E-11,-4.41E-13,0,0.00E+00
608,10.319,-1.757349,-8.60E-03,-1.64E-11,-4.26E-13,0,0.00E+00
609,10.336,-1.810268,-9.07E-03,-1.42E-11,-3.96E-13,0,0.00E+00
610,10.353,-1.863059,-9.55E-03,-1.35E-11,-3.91E-13,0,0.00E+00
611,10.37,-1.915721,-1.00E-02,-1.58E-11,-4.49E-13,0,0.00E+00
612,10.387,-1.968255,-1.05E-02,-1.77E-11,-4.46E-13,0,0.00E+00
613,10.404,-2.020661,-1.10E-02,-1.78E-11,-4.65E-13,0,0.00E+00
614,10.421,-2.07294,-1.15E-02,-1.57E-11,-4.21E-13,0,0.00E+00
615,10.438,-2.125093,-1.19E-02,-1.67E-11,-4.54E-13,0,0.00E+00
616,10.455,-2.17712,-1.24E-02,-1.55E-11,-4.58E-13,0,0.00E+00
617,10.472,-2.229022,-1.29E-02,-1.65E-11,-4.75E-13,0,0.00E+00
618,10.489,-2.280799,-1.34E-02,-1.86E-11,-5.25E-13,0,0.00E+00
619,10.506,-2.332452,-1.38E-02,-1.95E-11,-5.45E-13,0,0.00E+00
620,10.523,-2.353812,-1.43E-02,-2.14E-11,-5.16E-13,0,0.00E+00
621,10.54,-2.375159,-1.48E-02,-1.76E-11,-4.91E-13,0,0.00E+00
622,10.557,-2.396484,-1.53E-02,-1.81E-11,-4.88E-13,0,0.00E+00
623,10.574,-2.417787,-1.57E-02,-1.75E-11,-5.39E-13,0,0.00E+00
624,10.591,-2.439068,-1.62E-02,-2.21E-11,-5.20E-13,0,0.00E+00
625,10.608,-2.460326,-1.67E-02,-1.74E-11,-5.19E-13,0,0.00E+00
626,10.625,-2.481563,-1.72E-02,-2.05E-11,-5.92E-13,0,0.00E+00
627,10.642,-2.502777,-1.76E-02,-2.43E-11,-5.67E-13,0,0.00E+00
628,10.659,-2.52397,-1.81E-02,-1.97E-11,-4.53E-13,0,0.00E+00
629,10.676,-2.545141,-1.86E-02,-1.34E-11,-4.42E-13,0,0.00E+00
630,10.693,-2.56629,-1.91E-02,-1.68E-11,-4.42E-13,0,0.00E+00
631,10.71,-2.587417,-1.96E-02,-1.45E-11,-3.26E-13,0,0.00E+00
632,10.727,-2.608523,-2.00E-02,-6.34E-12,-3.28E-13,0,0.00E+00
633,10.744,-2.629607,-2.05E-02,-1.20E-11,-3.40E-13,0,0.00E+00
634,10.761,-2.650669,-2.10E-02,-9.16E-12,-3.68E-13,0,0.00E+00
635,10.778,-2.671711,-2.15E-02,-1.34E-11,-4.21E-13,0,0.00E+00
636,10.795,-2.69273,-2.19E-02,-1.48E-11,-3.71E-13,0,0.00E+00
637,10.812,-2.713729,-2.24E-02,-9.60E-12,-3.61E-13,0,0.00E+00
638,10.829,-2.734706,-2.29E-02,-1.25E-11,-4.12E-13,0,0.00E+00
639,10.846,-2.755663,-2.34E-02,-1.47E-11,-4.00E-13,0,0.00E+00
640,10.863,-2.776598,-2.38E-02,-1.22E-11,-4.25E-13,0,0.00E+00
641,10.88,-2.797512,-2.43E-02,-1.59E-11,-3.85E-13,0,0.00E+00
642,10.897,-2.818405,-2.48E-02,-9.89E-12,-3.39E-13,0,0.00E+00
643,10.914,-2.839277,-2.53E-02,-1.02E-11,-3.29E-13,0,0.00E+00
644,10.931,-2.860129,-2.57E-02,-9.04E-12,-2.86E-13,0,0.00E+00
645,10.948,-2.88096,-2.62E-02,-6.36E-12,-2.63E-13,0,0.00E+00
646,10.965,-2.90177,-2.67E-02,-6.24E-12,-2.16E-13,0,0.00E+00
647,10.982,-2.922559,-2.72E-02,-2.47E-12,-1.50E-13,0,0.00E+00
648,10.999,-2.943328,-2.77E-02,4.68E-13,-9.01E-14,0,0.00E+00
