B (T) - H (A/m),,,,,,,
Pid = 1,,,,,,,
Z = 0,,,,,,,
X = 0,,,,,,,
Y = 0,,,,,,,
,t,H x,B x,H y,B y,H z,B z
1167,198.22,-5.326928,-0.914565,5.32E-10,4.23E-12,0,0.00E+00
1168,198.39,20.767144,-0.837748,-1.37E-10,1.47E-12,0,0.00E+00
1169,198.56,40.175139,-0.760897,-3.28E-10,-2.98E-13,0,0.00E+00
1170,198.73,54.576082,-0.684021,-4.54E-10,-6.03E-13,0,0.00E+00
1171,198.9,65.158374,-0.607126,-2.88E-10,-7.47E-13,0,0.00E+00
1172,199.07,72.797825,-0.530217,-5.93E-11,-2.62E-12,0,0.00E+00
1173,199.24,78.531276,-0.44677,-1.36E-10,-3.76E-12,0,0.00E+00
1174,199.41,82.349321,-0.360578,-7.50E-11,-5.58E-12,0,0.00E+00
1175,199.58,84.61264,-0.274378,-3.85E-10,-1.00E-11,0,0.00E+00
1176,199.75,85.811131,-0.188173,-1.01E-09,-1.48E-11,0,0.00E+00
1177,199.92,86.36926,-0.101965,-1.30E-09,-1.77E-11,0,0.00E+00
1178,200,86.626697,-2.91E-02,-1.49E-09,-1.90E-11,0,0.00E+00
