B (T) - H (A/m),,,MATERIAL: M6: Unisil/alphasil 35 M6,,,,,,,,,,
Pid = 1,,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,,
X = 0,,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,,
1244,124.3,56.198127,0.985621,5.03E-10,1.60E-11,0,3.172737e-315,,,,,56.198127,0.985621
1245,124.4,56.650156,0.991448,2.55E-10,1.12E-11,0,3.172737e-315,,,,,56.650156,0.991448
1246,124.5,57.111023,0.997275,8.35E-12,9.93E-12,0,3.172737e-315,,,,,57.111023,0.997275
1247,124.6,57.580911,1.003102,6.94E-11,1.05E-11,0,3.172737e-315,,,,,57.580911,1.003102
1248,124.7,58.06001,1.00893,8.69E-11,1.47E-11,0,3.172737e-315,,,,,58.06001,1.00893
1249,124.8,58.548515,1.014757,4.54E-10,1.19E-11,0,3.172737e-315,,,,,58.548515,1.014757
1250,124.9,59.046625,1.020584,4.54E-12,6.89E-12,0,3.172737e-315,,,,,59.046625,1.020584
1251,125,59.554548,1.026411,-1.54E-10,8.31E-12,0,3.172737e-315,,,,,59.554548,1.026411
1252,125.1,60.072494,1.029287,7.85E-11,1.37E-11,0,3.172737e-315,,,,,60.072494,1.029287
1253,125.2,59.467433,1.025029,4.06E-10,1.19E-11,0,3.172737e-315,,,,,59.467433,1.025029
1254,125.3,58.866152,1.020771,-1.02E-11,7.42E-12,0,3.172737e-315,,,,,58.866152,1.020771
1255,125.4,58.270549,1.016513,-1.73E-10,3.77E-12,0,3.172737e-315,,,,,58.270549,1.016513
1256,125.5,57.680556,1.012255,-4.27E-10,2.78E-12,0,3.172737e-315,,,,,57.680556,1.012255
1257,125.6,57.096111,1.007997,-3.47E-10,5.48E-12,0,3.172737e-315,,,,,57.096111,1.007997
1258,125.7,56.517154,1.003739,-1.37E-10,2.42E-12,0,3.172737e-315,,,,,56.517154,1.003739
1259,125.8,55.943626,0.999481,-5.88E-10,1.71E-12,0,3.172737e-315,,,,,55.943626,0.999481
1260,125.9,55.375466,0.995223,-3.40E-10,8.88E-13,0,3.172737e-315,,,,,55.375466,0.995223
1261,126,54.812617,0.990965,-5.95E-10,-2.35E-13,0,3.172737e-315,,,,,54.812617,0.990965
1262,126.1,54.255021,0.983832,-5.24E-10,1.27E-12,0,3.172737e-315,,,,,54.255021,0.983832
1263,126.2,52.449614,0.969749,-4.27E-10,-8.74E-13,0,3.172737e-315,,,,,52.449614,0.969749
1264,126.3,50.697035,0.955666,-6.96E-10,9.42E-13,0,3.172737e-315,,,,,50.697035,0.955666
1265,126.4,48.997375,0.941582,-3.34E-10,1.78E-12,0,3.172737e-315,,,,,48.997375,0.941582
1266,126.5,47.348784,0.927498,-5.09E-10,1.20E-12,0,3.172737e-315,,,,,47.348784,0.927498
1267,126.6,45.749489,0.913414,-4.38E-10,-3.39E-14,0,3.172737e-315,,,,,45.749489,0.913414
1268,126.7,44.197786,0.89933,-5.96E-10,-3.17E-12,0,3.172737e-315,,,,,44.197786,0.89933
1269,126.8,42.692038,0.885245,-7.57E-10,-4.03E-12,0,3.172737e-315,,,,,42.692038,0.885245
1270,126.9,41.230671,0.871161,-7.11E-10,-3.87E-12,0,3.172737e-315,,,,,41.230671,0.871161
1271,127,39.812167,0.857076,-7.20E-10,-8.90E-12,0,3.172737e-315,,,,,39.812167,0.857076
1272,127.1,38.435068,0.840477,-1.13E-09,-1.11E-11,0,3.172737e-315,,,,,38.435068,0.840477
1273,127.2,36.302592,0.817802,-1.00E-09,-1.13E-11,0,3.172737e-315,,,,,36.302592,0.817802
1274,127.3,34.267243,0.795126,-1.08E-09,-1.02E-11,0,3.172737e-315,,,,,34.267243,0.795126
1275,127.4,32.324706,0.77245,-9.18E-10,-8.03E-12,0,3.172737e-315,,,,,32.324706,0.77245
1276,127.5,30.469997,0.749773,-8.38E-10,-6.79E-12,0,3.172737e-315,,,,,30.469997,0.749773
1277,127.6,28.698403,0.727096,-7.83E-10,-1.07E-11,0,3.172737e-315,,,,,28.698403,0.727096
1278,127.7,27.005459,0.704419,-1.10E-09,-1.47E-11,0,3.172737e-315,,,,,27.005459,0.704419
1279,127.8,25.386934,0.681742,-1.14E-09,-1.61E-11,0,3.172737e-315,,,,,25.386934,0.681742
1280,127.9,22.777198,0.659064,-1.04E-09,-1.49E-11,0,3.172737e-315,,,,,22.777198,0.659064
1281,128,19.288186,0.636396,-1.16E-09,-1.91E-11,0,3.172737e-315,,,,,19.288186,0.636396
1282,128.1,15.723507,0.611828,-1.37E-09,-2.19E-11,0,3.172737e-315,,,,,15.723507,0.611828
1283,128.2,11.759379,0.582677,-8.56E-10,-1.15E-11,0,3.172737e-315,,,,,11.759379,0.582677
1284,128.3,8.055015,0.553524,-8.74E-10,-1.32E-11,0,3.172737e-315,,,,,8.055015,0.553524
1285,128.4,4.583297,0.524371,-1.08E-09,-2.09E-11,0,3.172737e-315,,,,,4.583297,0.524371
1286,128.5,1.319642,0.495216,-1.13E-09,-2.00E-11,0,3.172737e-315,,,,,1.319642,0.495216
1287,128.6,-1.751973,0.46606,-8.44E-10,-1.29E-11,0,3.172737e-315,,,,,-1.751973,0.46606
1288,128.7,-4.490035,0.436903,-7.32E-10,-1.29E-11,0,3.172737e-315,,,,,-4.490035,0.436903
1289,128.8,-6.879316,0.407743,-6.46E-10,-1.25E-11,0,3.172737e-315,,,,,-6.879316,0.407743
1290,128.9,-8.975163,0.378583,-4.43E-10,-1.29E-11,0,3.172737e-315,,,,,-8.975163,0.378583
1291,129,-10.821416,0.349421,-2.92E-10,-8.60E-12,0,3.172737e-315,,,,,-10.821416,0.349421
1292,129.1,-12.510554,0.319173,-2.13E-10,-8.72E-12,0,3.172737e-315,,,,,-12.510554,0.319173
1293,129.2,-14.122769,0.286308,-3.85E-10,-1.74E-11,0,3.172737e-315,,,,,-14.122769,0.286308
1294,129.3,-15.536402,0.253441,-6.06E-10,-2.61E-11,0,3.172737e-315,,,,,-15.536402,0.253441
1295,129.4,-16.780677,0.220573,-6.80E-10,-2.90E-11,0,3.172737e-315,,,,,-16.780677,0.220573
1296,129.5,-17.880535,0.187705,-4.97E-10,-2.60E-11,0,3.172737e-315,,,,,-17.880535,0.187705
1297,129.6,-18.857588,0.154836,-5.34E-10,-2.78E-11,0,3.172737e-315,,,,,-18.857588,0.154836
1298,129.7,-19.730837,0.121966,-5.65E-10,-2.72E-11,0,3.172737e-315,,,,,-19.730837,0.121966
1299,129.8,-20.517203,8.91E-02,-4.71E-10,-2.91E-11,0,3.172737e-315,,,,,-20.517203,8.91E-02
1300,129.9,-21.231941,5.62E-02,-5.34E-10,-3.16E-11,0,3.172737e-315,,,,,-21.231941,5.62E-02
1301,130,-21.888972,2.34E-02,-5.47E-10,-3.25E-11,0,3.172737e-315,,,,,-21.888972,2.34E-02
1302,130.1,-22.503832,-9.66E-03,-5.01E-10,-3.30E-11,0,3.172737e-315,,,,,-22.503832,-9.66E-03
1303,130.2,-23.091763,-4.30E-02,-4.77E-10,-3.44E-11,0,3.172737e-315,,,,,-23.091763,-4.30E-02
1304,130.3,-23.657639,-7.64E-02,-4.76E-10,-3.53E-11,0,3.172737e-315,,,,,-23.657639,-7.64E-02
1305,130.4,-24.212691,-0.109807,-5.14E-10,-3.99E-11,0,3.172737e-315,,,,,-24.212691,-0.109807
1306,130.5,-24.767714,-0.143188,-5.90E-10,-4.26E-11,0,3.172737e-315,,,,,-24.767714,-0.143188
1307,130.6,-25.333178,-0.176568,-5.03E-10,-4.32E-11,0,3.172737e-315,,,,,-25.333178,-0.176568
1308,130.7,-25.919332,-0.209949,-5.14E-10,-4.60E-11,0,3.172737e-315,,,,,-25.919332,-0.209949
1309,130.8,-26.536305,-0.243329,-4.87E-10,-4.77E-11,0,3.172737e-315,,,,,-26.536305,-0.243329
1310,130.9,-27.194184,-0.27671,-4.13E-10,-4.87E-11,0,3.172737e-315,,,,,-27.194184,-0.27671
1311,131,-27.903106,-0.31009,-7.59E-10,-6.64E-11,0,3.172737e-315,,,,,-27.903106,-0.31009
1312,131.1,-28.653717,-0.342654,-9.36E-10,-7.25E-11,0,3.172737e-315,,,,,-28.653717,-0.342654
1313,131.2,-29.4208,-0.373251,-6.98E-10,-6.74E-11,0,3.172737e-315,,,,,-29.4208,-0.373251
1314,131.3,-30.256223,-0.403847,-3.13E-10,-6.96E-11,0,3.172737e-315,,,,,-30.256223,-0.403847
1315,131.4,-31.168497,-0.434443,-5.84E-10,-6.79E-11,0,3.172737e-315,,,,,-31.168497,-0.434443
1316,131.5,-32.166442,-0.465039,8.06E-11,-5.83E-11,0,3.172737e-315,,,,,-32.166442,-0.465039
1317,131.6,-33.25924,-0.495634,4.74E-10,-4.60E-11,0,3.172737e-315,,,,,-33.25924,-0.495634
1318,131.7,-34.456499,-0.526228,1.12E-09,-2.73E-11,0,3.172737e-315,,,,,-34.456499,-0.526228
1319,131.8,-35.76832,-0.556822,1.75E-09,-1.85E-11,0,3.172737e-315,,,,,-35.76832,-0.556822
1320,131.9,-37.205368,-0.587415,1.61E-09,-1.73E-11,0,3.172737e-315,,,,,-37.205368,-0.587415
1321,132,-38.778954,-0.618008,1.58E-09,-2.03E-11,0,3.172737e-315,,,,,-38.778954,-0.618008
1322,132.1,-40.400574,-0.646887,1.83E-09,-1.80E-11,0,3.172737e-315,,,,,-40.400574,-0.646887
1323,132.2,-41.903392,-0.671629,1.79E-09,-1.19E-11,0,3.172737e-315,,,,,-41.903392,-0.671629
1324,132.3,-43.518553,-0.69637,2.18E-09,-1.15E-13,0,3.172737e-315,,,,,-43.518553,-0.69637
1325,132.4,-45.253727,-0.721111,2.40E-09,-5.45E-12,0,3.172737e-315,,,,,-45.253727,-0.721111
1326,132.5,-46.009676,-0.745849,1.26E-09,-1.07E-11,0,3.172737e-315,,,,,-46.009676,-0.745849
1327,132.6,-46.837847,-0.770594,1.40E-09,-7.27E-12,0,3.172737e-315,,,,,-46.837847,-0.770594
1328,132.7,-47.743755,-0.795339,1.45E-09,-4.86E-12,0,3.172737e-315,,,,,-47.743755,-0.795339
1329,132.8,-48.733126,-0.820083,1.51E-09,-1.26E-12,0,3.172737e-315,,,,,-48.733126,-0.820083
1330,132.9,-49.81222,-0.844827,1.63E-09,2.24E-12,0,3.172737e-315,,,,,-49.81222,-0.844827
1331,133,-50.9879,-0.86957,1.72E-09,5.32E-12,0,3.172737e-315,,,,,-50.9879,-0.86957
1332,133.1,-52.267715,-0.89186,1.82E-09,5.49E-12,0,3.172737e-315,,,,,-52.267715,-0.89186
1333,133.2,-53.175579,-0.908219,1.72E-09,7.33E-12,0,3.172737e-315,,,,,-53.175579,-0.908219
1334,133.3,-54.134918,-0.924577,1.88E-09,1.01E-11,0,3.172737e-315,,,,,-54.134918,-0.924577
1335,133.4,-55.148832,-0.940935,1.96E-09,1.17E-11,0,3.172737e-315,,,,,-55.148832,-0.940935
1336,133.5,-56.220327,-0.957293,1.97E-09,1.13E-11,0,3.172737e-315,,,,,-56.220327,-0.957293
1337,133.6,-57.352634,-0.97365,1.89E-09,1.36E-11,0,3.172737e-315,,,,,-57.352634,-0.97365
1338,133.7,-58.54923,-0.990007,2.08E-09,1.03E-11,0,3.172737e-315,,,,,-58.54923,-0.990007
1339,133.8,-59.81386,-1.006364,1.66E-09,8.47E-12,0,3.172737e-315,,,,,-59.81386,-1.006364
1340,133.9,-61.150574,-1.02272,1.72E-09,8.88E-12,0,3.172737e-315,,,,,-61.150574,-1.02272
1341,134,-62.56375,-1.039076,1.68E-09,8.42E-12,0,3.172737e-315,,,,,-62.56375,-1.039076
1342,134.1,-64.058131,-1.05247,1.64E-09,4.87E-12,0,3.172737e-315,,,,,-64.058131,-1.05247
1343,134.2,-64.650995,-1.0587,1.33E-09,1.49E-12,0,3.172737e-315,,,,,-64.650995,-1.0587
1344,134.3,-65.255616,-1.064931,1.19E-09,4.75E-12,0,3.172737e-315,,,,,-65.255616,-1.064931
1345,134.4,-65.873382,-1.071161,1.55E-09,8.38E-12,0,3.172737e-315,,,,,-65.873382,-1.071161
1346,134.5,-66.504614,-1.077391,1.66E-09,7.76E-12,0,3.172737e-315,,,,,-66.504614,-1.077391
1347,134.6,-67.149645,-1.083621,1.54E-09,4.77E-12,0,3.172737e-315,,,,,-67.149645,-1.083621
1348,134.7,-67.808818,-1.08985,1.30E-09,6.71E-12,0,3.172737e-315,,,,,-67.808818,-1.08985
1349,134.8,-68.482491,-1.09608,1.62E-09,6.21E-12,0,3.172737e-315,,,,,-68.482491,-1.09608
1350,134.9,-69.171031,-1.10231,1.34E-09,5.79E-12,0,3.172737e-315,,,,,-69.171031,-1.10231
1351,135,-69.87482,-1.108539,1.46E-09,-4.10E-13,0,3.172737e-315,,,,,-69.87482,-1.108539
1352,135.1,-70.594252,-1.111584,7.57E-10,-5.89E-13,0,3.172737e-315,,,,,-70.594252,-1.111584
1353,135.2,-69.808379,-1.106923,1.17E-09,-1.92E-13,0,3.172737e-315,,,,,-69.808379,-1.106923
1354,135.3,-69.027792,-1.102262,9.21E-10,-1.25E-12,0,3.172737e-315,,,,,-69.027792,-1.102262
1355,135.4,-68.255507,-1.097602,9.80E-10,-3.42E-12,0,3.172737e-315,,,,,-68.255507,-1.097602
1356,135.5,-67.491412,-1.092941,7.01E-10,-6.02E-12,0,3.172737e-315,,,,,-67.491412,-1.092941
1357,135.6,-66.735406,-1.08828,6.15E-10,-5.87E-12,0,3.172737e-315,,,,,-66.735406,-1.08828
1358,135.7,-65.987387,-1.083619,6.93E-10,-6.99E-12,0,3.172737e-315,,,,,-65.987387,-1.083619
1359,135.8,-65.247257,-1.078958,5.20E-10,-4.63E-12,0,3.172737e-315,,,,,-65.247257,-1.078958
1360,135.9,-64.514919,-1.074297,8.95E-10,-1.73E-12,0,3.172737e-315,,,,,-64.514919,-1.074297
1361,136,-63.790277,-1.069636,9.39E-10,-2.41E-12,0,3.172737e-315,,,,,-63.790277,-1.069636
1362,136.1,-63.073235,-1.061877,8.35E-10,7.69E-13,0,3.172737e-315,,,,,-63.073235,-1.061877
1363,136.2,-60.781879,-1.046625,1.23E-09,1.44E-12,0,3.172737e-315,,,,,-60.781879,-1.046625
1364,136.3,-58.564777,-1.031372,1.01E-09,3.46E-13,0,3.172737e-315,,,,,-58.564777,-1.031372
1365,136.4,-56.421901,-1.01612,1.04E-09,2.74E-12,0,3.172737e-315,,,,,-56.421901,-1.01612
1366,136.5,-54.350363,-1.000867,1.25E-09,7.39E-12,0,3.172737e-315,,,,,-54.350363,-1.000867
1367,136.6,-52.347415,-0.985613,1.54E-09,7.05E-12,0,3.172737e-315,,,,,-52.347415,-0.985613
1368,136.7,-50.410431,-0.970359,1.28E-09,6.33E-12,0,3.172737e-315,,,,,-50.410431,-0.970359
1369,136.8,-48.536899,-0.955105,1.38E-09,6.77E-12,0,3.172737e-315,,,,,-48.536899,-0.955105
1370,136.9,-46.724419,-0.939851,1.33E-09,5.91E-12,0,3.172737e-315,,,,,-46.724419,-0.939851
1371,137,-44.970695,-0.924596,1.27E-09,6.98E-12,0,3.172737e-315,,,,,-44.970695,-0.924596
1372,137.1,-43.273525,-0.906637,1.39E-09,7.91E-12,0,3.172737e-315,,,,,-43.273525,-0.906637
1373,137.2,-40.662581,-0.882139,1.36E-09,6.58E-12,0,3.172737e-315,,,,,-40.662581,-0.882139
1374,137.3,-38.182475,-0.857642,1.24E-09,5.86E-12,0,3.172737e-315,,,,,-38.182475,-0.857642
1375,137.4,-35.826806,-0.833143,1.24E-09,6.57E-12,0,3.172737e-315,,,,,-35.826806,-0.833143
1376,137.5,-33.588326,-0.808644,1.28E-09,7.06E-12,0,3.172737e-315,,,,,-33.588326,-0.808644
1377,137.6,-31.460233,-0.784144,1.27E-09,9.78E-12,0,3.172737e-315,,,,,-31.460233,-0.784144
1378,137.7,-29.436136,-0.759644,1.46E-09,1.04E-11,0,3.172737e-315,,,,,-29.436136,-0.759644
1379,137.8,-27.510017,-0.735144,1.35E-09,1.07E-11,0,3.172737e-315,,,,,-27.510017,-0.735144
1380,137.9,-24.422945,-0.710643,1.33E-09,1.01E-11,0,3.172737e-315,,,,,-24.422945,-0.710643
1381,138,-20.323303,-0.686153,1.80E-09,2.08E-11,0,3.172737e-315,,,,,-20.323303,-0.686153
1382,138.1,-16.167137,-0.659626,1.96E-09,2.22E-11,0,3.172737e-315,,,,,-16.167137,-0.659626
1383,138.2,-11.585903,-0.628178,1.26E-09,1.15E-11,0,3.172737e-315,,,,,-11.585903,-0.628178
1384,138.3,-7.339697,-0.59673,1.30E-09,9.23E-12,0,3.172737e-315,,,,,-7.339697,-0.59673
1385,138.4,-3.391138,-0.565279,1.79E-09,2.18E-11,0,3.172737e-315,,,,,-3.391138,-0.565279
1386,138.5,0.292704,-0.533828,1.98E-09,3.02E-11,0,3.172737e-315,,,,,0.292704,-0.533828
1387,138.6,3.5759,-0.502374,2.51E-09,4.79E-11,0,3.172737e-315,,,,,3.5759,-0.502374
1388,138.7,6.402072,-0.470918,2.43E-09,5.25E-11,0,3.172737e-315,,,,,6.402072,-0.470918
1389,138.8,8.850184,-0.43946,2.15E-09,5.09E-11,0,3.172737e-315,,,,,8.850184,-0.43946
1390,138.9,10.980973,-0.408001,1.98E-09,5.26E-11,0,3.172737e-315,,,,,10.980973,-0.408001
1391,139,12.842502,-0.37654,1.73E-09,5.28E-11,0,3.172737e-315,,,,,12.842502,-0.37654
1392,139.1,14.529754,-0.343921,1.41E-09,4.70E-11,0,3.172737e-315,,,,,14.529754,-0.343921
1393,139.2,16.122722,-0.308506,1.11E-09,4.04E-11,0,3.172737e-315,,,,,16.122722,-0.308506
1394,139.3,17.504019,-0.273091,8.55E-10,4.36E-11,0,3.172737e-315,,,,,17.504019,-0.273091
1395,139.4,18.705649,-0.237675,8.90E-10,4.63E-11,0,3.172737e-315,,,,,18.705649,-0.237675
1396,139.5,19.754986,-0.202258,9.77E-10,5.04E-11,0,3.172737e-315,,,,,19.754986,-0.202258
1397,139.6,20.675815,-0.16684,8.70E-10,5.08E-11,0,3.172737e-315,,,,,20.675815,-0.16684
1398,139.7,21.489112,-0.131422,7.36E-10,4.78E-11,0,3.172737e-315,,,,,21.489112,-0.131422
1399,139.8,22.213627,-9.60E-02,6.44E-10,4.90E-11,0,3.172737e-315,,,,,22.213627,-9.60E-02
1400,139.9,22.866343,-6.06E-02,6.93E-10,5.21E-11,0,3.172737e-315,,,,,22.866343,-6.06E-02
1401,140,23.462831,-2.52E-02,6.72E-10,5.46E-11,0,3.172737e-315,,,,,23.462831,-2.52E-02
1402,140.1,24.019806,1.04E-02,6.61E-10,5.57E-11,0,3.172737e-315,,,,,24.019806,1.04E-02
1403,140.2,24.553629,4.63E-02,5.97E-10,5.63E-11,0,3.172737e-315,,,,,24.553629,4.63E-02
1404,140.3,25.071885,8.23E-02,5.42E-10,5.65E-11,0,3.172737e-315,,,,,25.071885,8.23E-02
1405,140.4,25.587441,0.118191,4.90E-10,5.73E-11,0,3.172737e-315,,,,,25.587441,0.118191
1406,140.5,26.112757,0.154121,3.49E-10,5.28E-11,0,3.172737e-315,,,,,26.112757,0.154121
1407,140.6,26.660031,0.19005,1.15E-10,3.99E-11,0,3.172737e-315,,,,,26.660031,0.19005
1408,140.7,27.241318,0.225979,-2.18E-10,3.24E-11,0,3.172737e-315,,,,,27.241318,0.225979
1409,140.8,27.868641,0.261908,-3.80E-10,2.64E-11,0,3.172737e-315,,,,,27.868641,0.261908
1410,140.9,28.554106,0.297836,-5.59E-10,2.89E-11,0,3.172737e-315,,,,,28.554106,0.297836
1411,141,29.310002,0.333764,-4.59E-10,2.74E-11,0,3.172737e-315,,,,,29.310002,0.333764
1412,141.1,30.127072,0.368804,-5.52E-10,1.45E-11,0,3.172737e-315,,,,,30.127072,0.368804
1413,141.2,30.976712,0.401699,-1.15E-09,4.47E-12,0,3.172737e-315,,,,,30.976712,0.401699
1414,141.3,31.916851,0.434594,-1.03E-09,6.30E-12,0,3.172737e-315,,,,,31.916851,0.434594
1415,141.4,32.95823,0.467488,-8.73E-10,7.72E-12,0,3.172737e-315,,,,,32.95823,0.467488
1416,141.5,34.112101,0.500382,-7.27E-10,1.13E-11,0,3.172737e-315,,,,,34.112101,0.500382
1417,141.6,35.390308,0.533275,-7.27E-10,1.17E-11,0,3.172737e-315,,,,,35.390308,0.533275
1418,141.7,36.805383,0.566167,-3.47E-10,1.96E-11,0,3.172737e-315,,,,,36.805383,0.566167
1419,141.8,38.370652,0.599058,-6.66E-10,1.54E-11,0,3.172737e-315,,,,,38.370652,0.599058
1420,141.9,40.100349,0.631949,-8.43E-10,1.23E-11,0,3.172737e-315,,,,,40.100349,0.631949
1421,142,42.009748,0.664839,-7.74E-10,1.84E-11,0,3.172737e-315,,,,,42.009748,0.664839
1422,142.1,43.991282,0.695876,-7.94E-10,3.27E-12,0,3.172737e-315,,,,,43.991282,0.695876
1423,142.2,45.837313,0.72244,-1.34E-09,-5.18E-12,0,3.172737e-315,,,,,45.837313,0.72244
1424,142.3,47.832311,0.749004,-1.71E-09,-1.10E-11,0,3.172737e-315,,,,,47.832311,0.749004
1425,142.4,49.987075,0.775568,-1.63E-09,-1.32E-11,0,3.172737e-315,,,,,49.987075,0.775568
1426,142.5,50.929327,0.802128,-1.89E-09,-1.14E-11,0,3.172737e-315,,,,,50.929327,0.802128
1427,142.6,51.9687,0.828696,-1.59E-09,-1.24E-11,0,3.172737e-315,,,,,51.9687,0.828696
1428,142.7,53.113386,0.855264,-1.77E-09,-1.21E-11,0,3.172737e-315,,,,,53.113386,0.855264
1429,142.8,54.372062,0.881831,-1.61E-09,-6.36E-12,0,3.172737e-315,,,,,54.372062,0.881831
1430,142.9,55.754355,0.908398,-1.24E-09,-3.12E-12,0,3.172737e-315,,,,,55.754355,0.908398
1431,143,57.270984,0.934964,-1.17E-09,-1.74E-12,0,3.172737e-315,,,,,57.270984,0.934964
1432,143.1,58.933932,0.958885,-1.05E-09,-1.84E-12,0,3.172737e-315,,,,,58.933932,0.958885
1433,143.2,60.118613,0.976414,-1.09E-09,-1.98E-12,0,3.172737e-315,,,,,60.118613,0.976414
1434,143.3,61.376638,0.993942,-1.04E-09,5.86E-13,0,3.172737e-315,,,,,61.376638,0.993942
1435,143.4,62.713099,1.01147,-8.10E-10,-1.16E-12,0,3.172737e-315,,,,,62.713099,1.01147
1436,143.5,64.133018,1.028997,-1.05E-09,-1.04E-12,0,3.172737e-315,,,,,64.133018,1.028997
1437,143.6,65.641862,1.046524,-8.41E-10,4.92E-12,0,3.172737e-315,,,,,65.641862,1.046524
1438,143.7,67.245598,1.06405,-3.78E-10,8.23E-12,0,3.172737e-315,,,,,67.245598,1.06405
1439,143.8,68.950749,1.081576,-3.12E-10,1.09E-11,0,3.172737e-315,,,,,68.950749,1.081576
1440,143.9,70.764467,1.099101,-4.70E-11,1.30E-11,0,3.172737e-315,,,,,70.764467,1.099101
1441,144,72.694611,1.116626,5.94E-11,1.25E-11,0,3.172737e-315,,,,,72.694611,1.116626
1442,144.1,74.749835,1.130964,1.17E-11,1.17E-11,0,3.172737e-315,,,,,74.749835,1.130964
1443,144.2,75.564455,1.137597,2.83E-11,1.16E-11,0,3.172737e-315,,,,,75.564455,1.137597
1444,144.3,76.397001,1.14423,3.66E-11,8.34E-12,0,3.172737e-315,,,,,76.397001,1.14423
1445,144.4,77.249972,1.150862,-2.87E-10,5.29E-12,0,3.172737e-315,,,,,77.249972,1.150862
1446,144.5,78.123965,1.157495,-3.92E-10,3.28E-12,0,3.172737e-315,,,,,78.123965,1.157495
1447,144.6,79.019604,1.164127,-5.15E-10,3.77E-12,0,3.172737e-315,,,,,79.019604,1.164127
1448,144.7,79.937541,1.170759,-3.54E-10,5.43E-12,0,3.172737e-315,,,,,79.937541,1.170759
1449,144.8,80.878454,1.177391,-2.69E-10,7.08E-12,0,3.172737e-315,,,,,80.878454,1.177391
1450,144.9,81.84305,1.184023,-1.11E-10,8.50E-12,0,3.172737e-315,,,,,81.84305,1.184023
1451,145,82.832064,1.190655,-3.42E-11,9.96E-12,0,3.172737e-315,,,,,82.832064,1.190655
1452,145.1,83.846265,1.193866,9.87E-11,1.06E-11,0,3.172737e-315,,,,,83.846265,1.193866
1453,145.2,82.82526,1.188803,1.02E-10,1.35E-11,0,3.172737e-315,,,,,82.82526,1.188803
1454,145.3,81.811473,1.18374,4.38E-10,1.73E-11,0,3.172737e-315,,,,,81.811473,1.18374
1455,145.4,80.809788,1.178677,6.50E-10,1.73E-11,0,3.172737e-315,,,,,80.809788,1.178677
1456,145.5,79.820017,1.173614,4.80E-10,1.65E-11,0,3.172737e-315,,,,,79.820017,1.173614
1457,145.6,78.841991,1.16855,4.93E-10,1.59E-11,0,3.172737e-315,,,,,78.841991,1.16855
1458,145.7,77.875545,1.163487,4.05E-10,1.75E-11,0,3.172737e-315,,,,,77.875545,1.163487
1459,145.8,76.920517,1.158424,6.39E-10,1.84E-11,0,3.172737e-315,,,,,76.920517,1.158424
1460,145.9,75.976747,1.15336,5.65E-10,1.65E-11,0,3.172737e-315,,,,,75.976747,1.15336
1461,146,75.044077,1.148297,3.82E-10,1.33E-11,0,3.172737e-315,,,,,75.044077,1.148297
1462,146.1,74.122354,1.139911,1.28E-10,1.23E-11,0,3.172737e-315,,,,,74.122354,1.139911
1463,146.2,71.21134,1.123491,1.85E-10,1.07E-11,0,3.172737e-315,,,,,71.21134,1.123491
1464,146.3,68.404393,1.10707,-5.98E-11,8.25E-12,0,3.172737e-315,,,,,68.404393,1.10707
1465,146.4,65.701264,1.090648,-1.79E-10,9.60E-12,0,3.172737e-315,,,,,65.701264,1.090648
1466,146.5,63.097455,1.074227,3.27E-11,1.31E-11,0,3.172737e-315,,,,,63.097455,1.074227
1467,146.6,60.588712,1.057804,2.35E-10,1.44E-11,0,3.172737e-315,,,,,60.588712,1.057804
1468,146.7,58.170998,1.041381,2.02E-10,1.65E-11,0,3.172737e-315,,,,,58.170998,1.041381
1469,146.8,55.840479,1.024958,4.03E-10,1.73E-11,0,3.172737e-315,,,,,55.840479,1.024958
1470,146.9,53.593509,1.008535,3.14E-10,1.49E-11,0,3.172737e-315,,,,,53.593509,1.008535
1471,147,51.426622,0.992111,1.12E-10,1.14E-11,0,3.172737e-315,,,,,51.426622,0.992111
1472,147.1,49.336519,0.972791,-1.10E-10,1.16E-11,0,3.172737e-315,,,,,49.336519,0.972791
1473,147.2,46.141519,0.946472,4.58E-11,1.41E-11,0,3.172737e-315,,,,,46.141519,0.946472
1474,147.3,43.121639,0.920152,1.32E-10,1.48E-11,0,3.172737e-315,,,,,43.121639,0.920152
1475,147.4,40.267465,0.893832,1.01E-10,1.66E-11,0,3.172737e-315,,,,,40.267465,0.893832
1476,147.5,37.568517,0.867511,2.44E-10,2.13E-11,0,3.172737e-315,,,,,37.568517,0.867511
1477,147.6,35.015045,0.841188,4.95E-10,2.43E-11,0,3.172737e-315,,,,,35.015045,0.841188
1478,147.7,32.59796,0.814866,5.13E-10,2.50E-11,0,3.172737e-315,,,,,32.59796,0.814866
1479,147.8,30.308773,0.788543,5.11E-10,2.75E-11,0,3.172737e-315,,,,,30.308773,0.788543
1480,147.9,25.186732,0.762226,5.32E-10,2.68E-11,0,3.172737e-315,,,,,25.186732,0.762226
1481,148,20.426013,0.735916,2.47E-10,2.26E-11,0,3.172737e-315,,,,,20.426013,0.735916
1482,148.1,15.636897,0.707428,1.27E-13,1.99E-11,0,3.172737e-315,,,,,15.636897,0.707428
1483,148.2,10.403755,0.673685,2.97E-10,2.65E-11,0,3.172737e-315,,,,,10.403755,0.673685
