B (T) - H (A/m),,,MATERIAL: M27: USS Motor -- 26 Gage,,,,,,,,,,
Pid = 1,,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,,
X = 0,,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,,
1021,102,97.016567,0.477174,-3.63E-10,-6.25E-12,0,3.173707e-315,,,,,97.016567,0.477174
1022,102.1,99.329348,0.499569,1.53E-10,-4.73E-12,0,3.173707e-315,,,,,99.329348,0.499569
1023,102.2,101.467388,0.518834,-2.36E-10,-6.13E-12,0,3.173707e-315,,,,,101.467388,0.518834
1024,102.3,103.752452,0.538099,-4.94E-10,-8.84E-12,0,3.173707e-315,,,,,103.752452,0.538099
1025,102.4,106.194059,0.557363,-9.35E-10,-1.02E-11,0,3.173707e-315,,,,,106.194059,0.557363
1026,102.5,107.254712,0.576611,-1.20E-09,-9.40E-12,0,3.173707e-315,,,,,107.254712,0.576611
1027,102.6,108.412887,0.595881,-7.42E-10,-9.94E-12,0,3.173707e-315,,,,,108.412887,0.595881
1028,102.7,109.678448,0.61515,-9.93E-10,-1.14E-11,0,3.173707e-315,,,,,109.678448,0.61515
1029,102.8,111.058684,0.634419,-1.22E-09,-1.28E-11,0,3.173707e-315,,,,,111.058684,0.634419
1030,102.9,112.561494,0.653687,-1.46E-09,-1.33E-11,0,3.173707e-315,,,,,112.561494,0.653687
1031,103,114.195449,0.672954,-1.35E-09,-1.19E-11,0,3.173707e-315,,,,,114.195449,0.672954
1032,103.1,115.969874,0.690348,-1.06E-09,-1.06E-11,0,3.173707e-315,,,,,115.969874,0.690348
1033,103.2,117.236744,0.70319,-8.53E-10,-9.06E-12,0,3.173707e-315,,,,,117.236744,0.70319
1034,103.3,118.573066,0.716032,-5.66E-10,-9.21E-12,0,3.173707e-315,,,,,118.573066,0.716032
1035,103.4,119.983012,0.728874,-7.73E-10,-9.38E-12,0,3.173707e-315,,,,,119.983012,0.728874
1036,103.5,121.470245,0.741715,-7.02E-10,-9.66E-12,0,3.173707e-315,,,,,121.470245,0.741715
1037,103.6,123.038671,0.754556,-8.77E-10,-1.13E-11,0,3.173707e-315,,,,,123.038671,0.754556
1038,103.7,124.692453,0.767397,-1.33E-09,-1.26E-11,0,3.173707e-315,,,,,124.692453,0.767397
1039,103.8,126.436038,0.780237,-1.50E-09,-1.25E-11,0,3.173707e-315,,,,,126.436038,0.780237
1040,103.9,128.274179,0.793076,-1.40E-09,-1.08E-11,0,3.173707e-315,,,,,128.274179,0.793076
1041,104,130.211968,0.805915,-9.40E-10,-9.88E-12,0,3.173707e-315,,,,,130.211968,0.805915
1042,104.1,132.254862,0.816475,-9.21E-10,-9.11E-12,0,3.173707e-315,,,,,132.254862,0.816475
1043,104.2,133.08593,0.821493,-7.29E-10,-9.42E-12,0,3.173707e-315,,,,,133.08593,0.821493
1044,104.3,133.931781,0.826511,-9.35E-10,-9.27E-12,0,3.173707e-315,,,,,133.931781,0.826511
1045,104.4,134.79534,0.831529,-7.64E-10,-8.34E-12,0,3.173707e-315,,,,,134.79534,0.831529
1046,104.5,135.676989,0.836547,-5.47E-10,-7.36E-12,0,3.173707e-315,,,,,135.676989,0.836547
1047,104.6,136.577128,0.841565,-3.55E-10,-6.50E-12,0,3.173707e-315,,,,,136.577128,0.841565
1048,104.7,137.496172,0.846582,-2.12E-10,-5.88E-12,0,3.173707e-315,,,,,137.496172,0.846582
1049,104.8,138.434544,0.8516,-1.28E-10,-4.99E-12,0,3.173707e-315,,,,,138.434544,0.8516
1050,104.9,139.392685,0.856617,1.10E-10,-5.36E-12,0,3.173707e-315,,,,,139.392685,0.856617
1051,105,140.371044,0.861635,-1.69E-10,-6.29E-12,0,3.173707e-315,,,,,140.371044,0.861635
1052,105.1,141.370088,0.864186,-3.35E-10,-7.28E-12,0,3.173707e-315,,,,,141.370088,0.864186
1053,105.2,139.462638,0.860742,-5.91E-10,-6.98E-12,0,3.173707e-315,,,,,139.462638,0.860742
1054,105.3,137.554877,0.857298,-2.65E-10,-7.30E-12,0,3.173707e-315,,,,,137.554877,0.857298
1055,105.4,135.666663,0.853853,-6.26E-10,-6.73E-12,0,3.173707e-315,,,,,135.666663,0.853853
1056,105.5,133.797533,0.850409,-1.06E-10,-6.32E-12,0,3.173707e-315,,,,,133.797533,0.850409
1057,105.6,131.94722,0.846965,-2.82E-10,-5.65E-12,0,3.173707e-315,,,,,131.94722,0.846965
1058,105.7,130.115457,0.84352,1.52E-10,-5.52E-12,0,3.173707e-315,,,,,130.115457,0.84352
1059,105.8,128.301984,0.840075,-9.12E-11,-5.69E-12,0,3.173707e-315,,,,,128.301984,0.840075
1060,105.9,126.506543,0.836631,1.26E-11,-5.58E-12,0,3.173707e-315,,,,,126.506543,0.836631
1061,106,124.728883,0.833186,-3.45E-12,-5.76E-12,0,3.173707e-315,,,,,124.728883,0.833186
1062,106.1,122.968756,0.827326,-6.10E-11,-5.45E-12,0,3.173707e-315,,,,,122.968756,0.827326
1063,106.2,117.133846,0.815606,1.22E-10,-5.61E-12,0,3.173707e-315,,,,,117.133846,0.815606
1064,106.3,111.464257,0.803884,-4.93E-11,-6.52E-12,0,3.173707e-315,,,,,111.464257,0.803884
1065,106.4,105.97705,0.792162,-2.87E-10,-7.27E-12,0,3.173707e-315,,,,,105.97705,0.792162
1066,106.5,100.663755,0.780439,-4.00E-10,-7.38E-12,0,3.173707e-315,,,,,100.663755,0.780439
1067,106.6,95.516551,0.768715,-3.30E-10,-7.19E-12,0,3.173707e-315,,,,,95.516551,0.768715
1068,106.7,90.528032,0.75699,-2.75E-10,-6.91E-12,0,3.173707e-315,,,,,90.528032,0.75699
1069,106.8,85.691174,0.745265,-1.71E-10,-7.35E-12,0,3.173707e-315,,,,,85.691174,0.745265
1070,106.9,80.999315,0.733539,-3.89E-10,-7.80E-12,0,3.173707e-315,,,,,80.999315,0.733539
1071,107,76.446126,0.721812,-3.82E-10,-7.33E-12,0,3.173707e-315,,,,,76.446126,0.721812
1072,107.1,72.025594,0.70796,-1.77E-10,-7.39E-12,0,3.173707e-315,,,,,72.025594,0.70796
1073,107.2,65.141982,0.688957,-3.13E-10,-7.82E-12,0,3.173707e-315,,,,,65.141982,0.688957
1074,107.3,58.556867,0.669952,-3.35E-10,-8.17E-12,0,3.173707e-315,,,,,58.556867,0.669952
1075,107.4,52.261217,0.650946,-4.04E-10,-8.60E-12,0,3.173707e-315,,,,,52.261217,0.650946
1076,107.5,46.235368,0.631939,-4.67E-10,-8.84E-12,0,3.173707e-315,,,,,46.235368,0.631939
1077,107.6,40.461108,0.61293,-4.66E-10,-8.86E-12,0,3.173707e-315,,,,,40.461108,0.61293
1078,107.7,34.92148,0.593921,-4.32E-10,-8.86E-12,0,3.173707e-315,,,,,34.92148,0.593921
1079,107.8,29.600654,0.57491,-4.17E-10,-8.89E-12,0,3.173707e-315,,,,,29.600654,0.57491
1080,107.9,20.963775,0.555898,-7.09E-11,-7.16E-12,0,3.173707e-315,,,,,20.963775,0.555898
1081,108,9.402503,0.53692,5.95E-11,-7.85E-12,0,3.173707e-315,,,,,9.402503,0.53692
1082,108.1,-2.28689,0.51632,-7.20E-11,-7.68E-12,0,3.173707e-315,,,,,-2.28689,0.51632
1083,108.2,-13.552869,0.491803,3.12E-10,-6.28E-12,0,3.173707e-315,,,,,-13.552869,0.491803
1084,108.3,-22.576161,0.467275,-2.74E-11,-8.28E-12,0,3.173707e-315,,,,,-22.576161,0.467275
1085,108.4,-30.019375,0.442739,-4.99E-10,-1.04E-11,0,3.173707e-315,,,,,-30.019375,0.442739
1086,108.5,-36.277893,0.418197,-4.75E-10,-1.06E-11,0,3.173707e-315,,,,,-36.277893,0.418197
1087,108.6,-41.610577,0.393651,-5.32E-10,-1.14E-11,0,3.173707e-315,,,,,-41.610577,0.393651
1088,108.7,-46.198252,0.3691,-7.54E-10,-1.34E-11,0,3.173707e-315,,,,,-46.198252,0.3691
1089,108.8,-50.17346,0.344547,-7.33E-10,-1.34E-11,0,3.173707e-315,,,,,-50.17346,0.344547
1090,108.9,-53.637061,0.319991,-6.28E-10,-1.44E-11,0,3.173707e-315,,,,,-53.637061,0.319991
1091,109,-56.668155,0.295433,-4.98E-10,-1.47E-11,0,3.173707e-315,,,,,-56.668155,0.295433
1092,109.1,-59.42532,0.269935,-5.58E-10,-1.69E-11,0,3.173707e-315,,,,,-59.42532,0.269935
1093,109.2,-62.04317,0.242171,-7.44E-10,-1.69E-11,0,3.173707e-315,,,,,-62.04317,0.242171
1094,109.3,-64.320586,0.214405,-5.17E-10,-1.65E-11,0,3.173707e-315,,,,,-64.320586,0.214405
1095,109.4,-66.309407,0.186638,-5.63E-10,-1.74E-11,0,3.173707e-315,,,,,-66.309407,0.186638
1096,109.5,-68.053685,0.158869,-5.80E-10,-1.74E-11,0,3.173707e-315,,,,,-68.053685,0.158869
1097,109.6,-69.59147,0.1311,-2.90E-10,-1.70E-11,0,3.173707e-315,,,,,-69.59147,0.1311
1098,109.7,-70.956122,0.10333,-3.66E-10,-1.73E-11,0,3.173707e-315,,,,,-70.956122,0.10333
1099,109.8,-72.177296,7.56E-02,-3.14E-10,-1.75E-11,0,3.173707e-315,,,,,-72.177296,7.56E-02
1100,109.9,-73.281694,4.78E-02,-3.71E-10,-1.83E-11,0,3.173707e-315,,,,,-73.281694,4.78E-02
1101,110,-74.293659,2.00E-02,-3.70E-10,-1.84E-11,0,3.173707e-315,,,,,-74.293659,2.00E-02
1102,110.1,-75.240546,-7.91E-03,-2.73E-10,-1.84E-11,0,3.173707e-315,,,,,-75.240546,-7.91E-03
1103,110.2,-76.149324,-3.62E-02,-2.00E-10,-1.84E-11,0,3.173707e-315,,,,,-76.149324,-3.62E-02
1104,110.3,-77.028176,-6.45E-02,-1.52E-10,-1.86E-11,0,3.173707e-315,,,,,-77.028176,-6.45E-02
1105,110.4,-77.896926,-9.28E-02,-8.89E-11,-1.82E-11,0,3.173707e-315,,,,,-77.896926,-9.28E-02
1106,110.5,-78.774638,-0.121036,1.31E-10,-1.79E-11,0,3.173707e-315,,,,,-78.774638,-0.121036
1107,110.6,-79.679821,-0.149319,1.90E-10,-1.83E-11,0,3.173707e-315,,,,,-79.679821,-0.149319
1108,110.7,-80.630624,-0.177601,4.25E-11,-1.88E-11,0,3.173707e-315,,,,,-80.630624,-0.177601
1109,110.8,-81.645001,-0.205883,1.57E-10,-1.79E-11,0,3.173707e-315,,,,,-81.645001,-0.205883
1110,110.9,-82.74087,-0.234164,3.57E-10,-1.73E-11,0,3.173707e-315,,,,,-82.74087,-0.234164
1111,111,-83.936257,-0.262445,2.93E-10,-1.79E-11,0,3.173707e-315,,,,,-83.936257,-0.262445
1112,111.1,-85.216941,-0.290056,3.43E-10,-1.85E-11,0,3.173707e-315,,,,,-85.216941,-0.290056
1113,111.2,-86.540879,-0.316052,3.06E-10,-1.80E-11,0,3.173707e-315,,,,,-86.540879,-0.316052
1114,111.3,-87.994659,-0.342047,4.10E-10,-1.77E-11,0,3.173707e-315,,,,,-87.994659,-0.342047
1115,111.4,-89.593657,-0.368042,8.17E-10,-1.58E-11,0,3.173707e-315,,,,,-89.593657,-0.368042
1116,111.5,-91.353836,-0.394036,9.53E-10,-1.46E-11,0,3.173707e-315,,,,,-91.353836,-0.394036
1117,111.6,-93.291845,-0.420029,7.54E-10,-1.46E-11,0,3.173707e-315,,,,,-93.291845,-0.420029
1118,111.7,-95.425139,-0.446021,8.40E-10,-1.23E-11,0,3.173707e-315,,,,,-95.425139,-0.446021
1119,111.8,-97.772105,-0.472012,1.12E-09,-1.03E-11,0,3.173707e-315,,,,,-97.772105,-0.472012
1120,111.9,-100.352196,-0.498001,1.31E-09,-8.57E-12,0,3.173707e-315,,,,,-100.352196,-0.498001
1121,112,-103.186085,-0.52399,7.59E-10,-8.16E-12,0,3.173707e-315,,,,,-103.186085,-0.52399
1122,112.1,-106.116963,-0.548542,8.24E-10,-7.64E-12,0,3.173707e-315,,,,,-106.116963,-0.548542
1123,112.2,-108.845636,-0.569629,6.33E-10,-8.20E-12,0,3.173707e-315,,,,,-108.845636,-0.569629
1124,112.3,-111.784036,-0.590715,4.21E-10,-8.38E-12,0,3.173707e-315,,,,,-111.784036,-0.590715
1125,112.4,-114.94645,-0.6118,2.57E-10,-7.65E-12,0,3.173707e-315,,,,,-114.94645,-0.6118
1126,112.5,-116.327121,-0.632866,4.44E-10,-6.99E-12,0,3.173707e-315,,,,,-116.327121,-0.632866
1127,112.6,-117.84854,-0.653958,4.17E-10,-7.34E-12,0,3.173707e-315,,,,,-117.84854,-0.653958
1128,112.7,-119.526087,-0.675049,2.62E-10,-6.51E-12,0,3.173707e-315,,,,,-119.526087,-0.675049
1129,112.8,-121.371833,-0.696139,4.99E-10,-6.35E-12,0,3.173707e-315,,,,,-121.371833,-0.696139
1130,112.9,-123.399077,-0.717229,3.95E-10,-6.50E-12,0,3.173707e-315,,,,,-123.399077,-0.717229
1131,113,-125.622492,-0.738317,3.34E-10,-5.88E-12,0,3.173707e-315,,,,,-125.622492,-0.738317
1132,113.1,-128.058333,-0.757343,4.87E-10,-4.16E-12,0,3.173707e-315,,,,,-128.058333,-0.757343
1133,113.2,-129.80498,-0.771354,9.50E-10,-3.15E-12,0,3.173707e-315,,,,,-129.80498,-0.771354
1134,113.3,-131.657913,-0.785364,9.34E-10,-2.69E-12,0,3.173707e-315,,,,,-131.657913,-0.785364
1135,113.4,-133.624638,-0.799375,9.97E-10,-2.57E-12,0,3.173707e-315,,,,,-133.624638,-0.799375
1136,113.5,-135.711881,-0.813384,9.20E-10,-2.81E-12,0,3.173707e-315,,,,,-135.711881,-0.813384
1137,113.6,-137.926907,-0.827393,8.00E-10,-3.20E-12,0,3.173707e-315,,,,,-137.926907,-0.827393
1138,113.7,-140.277579,-0.841401,6.36E-10,-2.66E-12,0,3.173707e-315,,,,,-140.277579,-0.841401
1139,113.8,-142.772419,-0.855408,8.58E-10,-2.37E-12,0,3.173707e-315,,,,,-142.772419,-0.855408
1140,113.9,-145.42068,-0.869415,7.51E-10,-1.53E-12,0,3.173707e-315,,,,,-145.42068,-0.869415
1141,114,-148.232429,-0.883421,9.84E-10,-5.16E-13,0,3.173707e-315,,,,,-148.232429,-0.883421
1142,114.1,-151.218638,-0.894926,1.12E-09,-4.18E-14,0,3.173707e-315,,,,,-151.218638,-0.894926
1143,114.2,-152.429106,-0.900346,1.16E-09,-1.71E-13,0,3.173707e-315,,,,,-152.429106,-0.900346
1144,114.3,-153.663204,-0.905766,1.07E-09,-2.69E-13,0,3.173707e-315,,,,,-153.663204,-0.905766
1145,114.4,-154.926752,-0.911185,1.05E-09,-2.42E-13,0,3.173707e-315,,,,,-154.926752,-0.911185
1146,114.5,-156.220524,-0.916605,1.05E-09,-6.70E-13,0,3.173707e-315,,,,,-156.220524,-0.916605
1147,114.6,-157.545342,-0.922024,8.47E-10,-1.22E-12,0,3.173707e-315,,,,,-157.545342,-0.922024
1148,114.7,-158.902058,-0.927443,7.22E-10,-8.21E-13,0,3.173707e-315,,,,,-158.902058,-0.927443
1149,114.8,-160.291557,-0.932862,9.14E-10,-1.91E-13,0,3.173707e-315,,,,,-160.291557,-0.932862
1150,114.9,-161.714754,-0.93828,1.02E-09,-3.12E-13,0,3.173707e-315,,,,,-161.714754,-0.93828
1151,115,-163.172602,-0.943699,8.69E-10,-4.53E-14,0,3.173707e-315,,,,,-163.172602,-0.943699
1152,115.1,-164.666088,-0.94642,1.02E-09,2.64E-13,0,3.173707e-315,,,,,-164.666088,-0.94642
1153,115.2,-162.134008,-0.942575,1.06E-09,-6.16E-14,0,3.173707e-315,,,,,-162.134008,-0.942575
1154,115.3,-159.600164,-0.938731,8.67E-10,-1.78E-13,0,3.173707e-315,,,,,-159.600164,-0.938731
1155,115.4,-157.097402,-0.934886,9.44E-10,1.36E-13,0,3.173707e-315,,,,,-157.097402,-0.934886
1156,115.5,-154.624836,-0.931041,1.04E-09,2.17E-13,0,3.173707e-315,,,,,-154.624836,-0.931041
1157,115.6,-152.181967,-0.927195,1.01E-09,3.58E-13,0,3.173707e-315,,,,,-152.181967,-0.927195
1158,115.7,-149.768301,-0.92335,1.09E-09,8.19E-13,0,3.173707e-315,,,,,-149.768301,-0.92335
1159,115.8,-147.383353,-0.919505,1.24E-09,7.25E-13,0,3.173707e-315,,,,,-147.383353,-0.919505
1160,115.9,-145.02665,-0.915659,1.08E-09,1.15E-12,0,3.173707e-315,,,,,-145.02665,-0.915659
1161,116,-142.697729,-0.911813,1.39E-09,1.10E-12,0,3.173707e-315,,,,,-142.697729,-0.911813
1162,116.1,-140.396133,-0.905332,1.15E-09,7.08E-13,0,3.173707e-315,,,,,-140.396133,-0.905332
1163,116.2,-132.91688,-0.892448,1.12E-09,6.36E-13,0,3.173707e-315,,,,,-132.91688,-0.892448
1164,116.3,-125.685143,-0.879563,1.09E-09,-3.46E-15,0,3.173707e-315,,,,,-125.685143,-0.879563
1165,116.4,-118.72448,-0.866676,8.13E-10,-7.62E-13,0,3.173707e-315,,,,,-118.72448,-0.866676
1166,116.5,-112.020482,-0.853789,6.66E-10,-9.05E-13,0,3.173707e-315,,,,,-112.020482,-0.853789
1167,116.6,-105.559988,-0.8409,7.03E-10,-5.62E-13,0,3.173707e-315,,,,,-105.559988,-0.8409
1168,116.7,-99.330644,-0.82801,8.19E-10,-4.66E-14,0,3.173707e-315,,,,,-99.330644,-0.82801
1169,116.8,-93.320843,-0.815119,9.47E-10,4.35E-13,0,3.173707e-315,,,,,-93.320843,-0.815119
1170,116.9,-87.519671,-0.802227,1.05E-09,6.30E-14,0,3.173707e-315,,,,,-87.519671,-0.802227
1171,117,-81.916855,-0.789333,8.16E-10,-5.14E-13,0,3.173707e-315,,,,,-81.916855,-0.789333
1172,117.1,-76.502713,-0.774125,7.38E-10,-1.38E-12,0,3.173707e-315,,,,,-76.502713,-0.774125
1173,117.2,-68.152065,-0.753305,4.49E-10,-1.99E-12,0,3.173707e-315,,,,,-68.152065,-0.753305
1174,117.3,-60.217805,-0.732482,4.19E-10,-2.11E-12,0,3.173707e-315,,,,,-60.217805,-0.732482
1175,117.4,-52.683565,-0.711657,4.00E-10,-2.14E-12,0,3.173707e-315,,,,,-52.683565,-0.711657
1176,117.5,-45.519332,-0.690831,4.10E-10,-3.01E-12,0,3.173707e-315,,,,,-45.519332,-0.690831
1177,117.6,-38.69763,-0.670003,9.68E-11,-3.60E-12,0,3.173707e-315,,,,,-38.69763,-0.670003
1178,117.7,-32.19315,-0.649174,1.21E-10,-3.01E-12,0,3.173707e-315,,,,,-32.19315,-0.649174
1179,117.8,-25.982521,-0.628343,3.24E-10,-2.73E-12,0,3.173707e-315,,,,,-25.982521,-0.628343
1180,117.9,-15.975686,-0.607511,1.70E-10,-3.07E-12,0,3.173707e-315,,,,,-15.975686,-0.607511
1181,118,-2.901641,-0.586715,4.19E-10,-2.08E-12,0,3.173707e-315,,,,,-2.901641,-0.586715
1182,118.1,8.60401,-0.564151,3.82E-10,-2.74E-12,0,3.173707e-315,,,,,8.60401,-0.564151
1183,118.2,19.490555,-0.537334,5.76E-10,-5.08E-13,0,3.173707e-315,,,,,19.490555,-0.537334
1184,118.3,28.295931,-0.510506,7.31E-10,1.38E-12,0,3.173707e-315,,,,,28.295931,-0.510506
1185,118.4,35.588636,-0.48367,7.25E-10,2.04E-12,0,3.173707e-315,,,,,35.588636,-0.48367
1186,118.5,41.723583,-0.456828,6.08E-10,2.24E-12,0,3.173707e-315,,,,,41.723583,-0.456828
1187,118.6,46.940576,-0.429982,7.20E-10,2.86E-12,0,3.173707e-315,,,,,46.940576,-0.429982
1188,118.7,51.411135,-0.403132,5.98E-10,3.45E-12,0,3.173707e-315,,,,,51.411135,-0.403132
1189,118.8,55.263357,-0.376279,6.89E-10,4.62E-12,0,3.173707e-315,,,,,55.263357,-0.376279
1190,118.9,58.596249,-0.349424,8.98E-10,5.13E-12,0,3.173707e-315,,,,,58.596249,-0.349424
1191,119,61.488496,-0.322566,5.65E-10,4.81E-12,0,3.173707e-315,,,,,61.488496,-0.322566
1192,119.1,64.092082,-0.294695,7.47E-10,7.85E-12,0,3.173707e-315,,,,,64.092082,-0.294695
1193,119.2,66.532301,-0.264382,1.17E-09,8.59E-12,0,3.173707e-315,,,,,66.532301,-0.264382
1194,119.3,68.626251,-0.234067,8.97E-10,8.24E-12,0,3.173707e-315,,,,,68.626251,-0.234067
1195,119.4,70.427583,-0.203751,6.89E-10,9.04E-12,0,3.173707e-315,,,,,70.427583,-0.203751
1196,119.5,71.982371,-0.173433,7.59E-10,9.60E-12,0,3.173707e-315,,,,,71.982371,-0.173433
1197,119.6,73.330826,-0.143114,5.07E-10,9.01E-12,0,3.173707e-315,,,,,73.330826,-0.143114
1198,119.7,74.508568,-0.112795,5.33E-10,9.76E-12,0,3.173707e-315,,,,,74.508568,-0.112795
1199,119.8,75.547591,-8.25E-02,5.60E-10,9.93E-12,0,3.173707e-315,,,,,75.547591,-8.25E-02
1200,119.9,76.477017,-5.22E-02,4.07E-10,9.88E-12,0,3.173707e-315,,,,,76.477017,-5.22E-02
1201,120,77.323678,-2.18E-02,3.26E-10,9.30E-12,0,3.173707e-315,,,,,77.323678,-2.18E-02
1202,120.1,78.116379,8.64E-03,1.94E-10,9.17E-12,0,3.173707e-315,,,,,78.116379,8.64E-03
1203,120.2,78.883596,3.95E-02,1.77E-10,9.19E-12,0,3.173707e-315,,,,,78.883596,3.95E-02
1204,120.3,79.639316,7.03E-02,9.81E-11,9.27E-12,0,3.173707e-315,,,,,79.639316,7.03E-02
1205,120.4,80.406353,0.101133,8.84E-11,9.42E-12,0,3.173707e-315,,,,,80.406353,0.101133
1206,120.5,81.206927,0.131964,4.38E-11,9.74E-12,0,3.173707e-315,,,,,81.206927,0.131964
1207,120.6,82.062905,0.162795,6.41E-11,9.82E-12,0,3.173707e-315,,,,,82.062905,0.162795
1208,120.7,82.996017,0.193625,-1.52E-10,8.66E-12,0,3.173707e-315,,,,,82.996017,0.193625
1209,120.8,84.028055,0.224456,-3.55E-11,9.40E-12,0,3.173707e-315,,,,,84.028055,0.224456
1210,120.9,85.181074,0.255285,-1.51E-11,9.89E-12,0,3.173707e-315,,,,,85.181074,0.255285
1211,121,86.477579,0.286114,1.66E-10,8.08E-12,0,3.173707e-315,,,,,86.477579,0.286114
1212,121.1,87.903437,0.3162,-3.59E-10,4.20E-12,0,3.173707e-315,,,,,87.903437,0.3162
1213,121.2,89.409096,0.344494,-8.65E-10,2.36E-12,0,3.173707e-315,,,,,89.409096,0.344494
1214,121.3,91.094153,0.372787,-9.80E-10,2.13E-12,0,3.173707e-315,,,,,91.094153,0.372787
1215,121.4,92.978812,0.401079,-9.14E-10,2.06E-12,0,3.173707e-315,,,,,92.978812,0.401079
1216,121.5,95.084324,0.42937,-8.90E-10,3.88E-13,0,3.173707e-315,,,,,95.084324,0.42937
1217,121.6,97.433167,0.45766,-1.15E-09,-4.84E-13,0,3.173707e-315,,,,,97.433167,0.45766
1218,121.7,100.049228,0.485948,-9.24E-10,-2.18E-12,0,3.173707e-315,,,,,100.049228,0.485948
1219,121.8,102.958025,0.514235,-1.62E-09,-5.69E-12,0,3.173707e-315,,,,,102.958025,0.514235
1220,121.9,106.186938,0.54252,-1.78E-09,-5.75E-12,0,3.173707e-315,,,,,106.186938,0.54252
1221,122,109.765486,0.570804,-1.54E-09,-6.83E-12,0,3.173707e-315,,,,,109.765486,0.570804
1222,122.1,113.495279,0.597512,-1.63E-09,-1.03E-11,0,3.173707e-315,,,,,113.495279,0.597512
1223,122.2,116.987297,0.62042,-1.91E-09,-1.19E-11,0,3.173707e-315,,,,,116.987297,0.62042
1224,122.3,120.771049,0.643326,-1.35E-09,-1.12E-11,0,3.173707e-315,,,,,120.771049,0.643326
1225,122.4,124.867975,0.66623,-1.54E-09,-1.11E-11,0,3.173707e-315,,,,,124.867975,0.66623
1226,122.5,126.664378,0.689113,-1.20E-09,-1.11E-11,0,3.173707e-315,,,,,126.664378,0.689113
1227,122.6,128.661207,0.712026,-1.36E-09,-1.19E-11,0,3.173707e-315,,,,,128.661207,0.712026
1228,122.7,130.88253,0.734939,-1.51E-09,-1.17E-11,0,3.173707e-315,,,,,130.88253,0.734939
1229,122.8,133.348364,0.75785,-1.40E-09,-1.08E-11,0,3.173707e-315,,,,,133.348364,0.75785
1230,122.9,136.081169,0.78076,-1.22E-09,-9.81E-12,0,3.173707e-315,,,,,136.081169,0.78076
1231,123,139.106227,0.803669,-1.05E-09,-9.28E-12,0,3.173707e-315,,,,,139.106227,0.803669
1232,123.1,142.452115,0.824325,-1.02E-09,-8.92E-12,0,3.173707e-315,,,,,142.452115,0.824325
1233,123.2,144.865142,0.839504,-9.54E-10,-9.41E-12,0,3.173707e-315,,,,,144.865142,0.839504
1234,123.3,147.441595,0.854682,-1.17E-09,-1.01E-11,0,3.173707e-315,,,,,147.441595,0.854682
1235,123.4,150.195223,0.869859,-1.30E-09,-1.05E-11,0,3.173707e-315,,,,,150.195223,0.869859
1236,123.5,153.138634,0.885036,-1.42E-09,-1.11E-11,0,3.173707e-315,,,,,153.138634,0.885036
1237,123.6,156.285683,0.900211,-1.64E-09,-1.14E-11,0,3.173707e-315,,,,,156.285683,0.900211
1238,123.7,159.651622,0.915385,-1.69E-09,-1.11E-11,0,3.173707e-315,,,,,159.651622,0.915385
1239,123.8,163.253284,0.930558,-1.60E-09,-1.07E-11,0,3.173707e-315,,,,,163.253284,0.930558
1240,123.9,167.109291,0.945729,-1.57E-09,-1.01E-11,0,3.173707e-315,,,,,167.109291,0.945729
1241,124,171.240296,0.960899,-1.41E-09,-9.40E-12,0,3.173707e-315,,,,,171.240296,0.960899
1242,124.1,175.669264,0.973349,-1.32E-09,-8.24E-12,0,3.173707e-315,,,,,175.669264,0.973349
1243,124.2,177.464494,0.979169,-9.76E-10,-7.30E-12,0,3.173707e-315,,,,,177.464494,0.979169
1244,124.3,179.298582,0.98499,-8.37E-10,-6.79E-12,0,3.173707e-315,,,,,179.298582,0.98499
1245,124.4,181.183571,0.99081,-7.55E-10,-6.39E-12,0,3.173707e-315,,,,,181.183571,0.99081
1246,124.5,183.12111,0.996629,-6.82E-10,-6.13E-12,0,3.173707e-315,,,,,183.12111,0.996629
1247,124.6,185.112979,1.002449,-6.55E-10,-6.13E-12,0,3.173707e-315,,,,,185.112979,1.002449
1248,124.7,187.161038,1.008268,-6.91E-10,-6.51E-12,0,3.173707e-315,,,,,187.161038,1.008268
1249,124.8,189.267233,1.014086,-8.53E-10,-6.58E-12,0,3.173707e-315,,,,,189.267233,1.014086
1250,124.9,191.433598,1.019905,-8.00E-10,-5.44E-12,0,3.173707e-315,,,,,191.433598,1.019905
1251,125,193.662265,1.025723,-3.87E-10,-4.66E-12,0,3.173707e-315,,,,,193.662265,1.025723
1252,125.1,195.955461,1.028614,-3.08E-10,-3.60E-12,0,3.173707e-315,,,,,195.955461,1.028614
1253,125.2,192.582787,1.02437,5.00E-11,-3.46E-12,0,3.173707e-315,,,,,192.582787,1.02437
1254,125.3,189.20332,1.020126,-1.15E-10,-2.87E-12,0,3.173707e-315,,,,,189.20332,1.020126
1255,125.4,185.873176,1.015882,3.13E-10,-2.74E-12,0,3.173707e-315,,,,,185.873176,1.015882
1256,125.5,182.590636,1.011637,8.91E-11,-2.75E-12,0,3.173707e-315,,,,,182.590636,1.011637
1257,125.6,179.354773,1.007392,2.46E-10,-2.78E-12,0,3.173707e-315,,,,,179.354773,1.007392
1258,125.7,176.164676,1.003147,1.24E-10,-3.64E-12,0,3.173707e-315,,,,,176.164676,1.003147
