B (T) - H (A/m),,,MATERIAL: M19: USS Transformer 72 -- 29 Gage,,,,,,,,,,
Pid = 1,,,,,,,,,,,,,
Z = 0,,,,,,,,,,,,,
X = 0,,,,,,,,,,,,,
Y = 0,,,,,,,,,,,,,
    ,t,Hx,Bx,Hy,By,Hz,Bz,,,,,,
1,0,0,0,0,0,0,3.234392e-317,,,,,0,0
2,1.00E-01,1.61E-02,7.46E-05,4.93E-18,-4.96E-18,0,3.231985e-315,,,,,1.61E-02,7.46E-05
3,0.2,7.09E-02,3.29E-04,1.07E-14,6.05E-16,0,3.231985e-315,,,,,7.09E-02,3.29E-04
4,0.3,0.125582,5.84E-04,-6.32E-12,-1.90E-14,0,3.231985e-315,,,,,0.125582,5.84E-04
5,0.4,0.180231,8.38E-04,-7.49E-13,7.61E-15,0,3.231985e-315,,,,,0.180231,8.38E-04
6,0.5,0.234808,1.09E-03,7.01E-13,1.31E-14,0,3.231985e-315,,,,,0.234808,1.09E-03
7,0.6,0.289311,1.35E-03,-3.67E-13,4.98E-15,0,3.231985e-315,,,,,0.289311,1.35E-03
8,0.7,0.343741,1.60E-03,-4.98E-13,1.58E-15,0,3.231985e-315,,,,,0.343741,1.60E-03
9,0.8,0.398099,1.86E-03,8.10E-15,-1.60E-15,0,3.231985e-315,,,,,0.398099,1.86E-03
10,0.9,0.452384,2.11E-03,-7.82E-13,-3.77E-15,0,3.231985e-315,,,,,0.452384,2.11E-03
11,1,0.506597,2.37E-03,-8.72E-13,-4.63E-15,0,3.231985e-315,,,,,0.506597,2.37E-03
12,1.1,0.58932,2.75E-03,-7.89E-13,-2.98E-15,0,3.231985e-315,,,,,0.58932,2.75E-03
13,1.2,0.740654,3.47E-03,8.21E-14,-5.29E-16,0,3.231985e-315,,,,,0.740654,3.47E-03
14,1.3,0.891427,4.18E-03,-6.39E-13,-4.33E-15,0,3.231985e-315,,,,,0.891427,4.18E-03
15,1.4,1.041643,4.90E-03,-8.91E-13,-6.24E-15,0,3.231985e-315,,,,,1.041643,4.90E-03
16,1.5,1.191305,5.61E-03,-3.67E-13,-8.80E-15,0,3.231985e-315,,,,,1.191305,5.61E-03
17,1.6,1.340418,6.32E-03,-1.29E-12,-1.92E-14,0,3.231985e-315,,,,,1.340418,6.32E-03
18,1.7,1.488984,7.04E-03,-2.29E-12,-2.72E-14,0,3.231985e-315,,,,,1.488984,7.04E-03
19,1.8,1.637007,7.75E-03,-4.90E-13,-1.62E-14,0,3.231985e-315,,,,,1.637007,7.75E-03
20,1.9,1.784492,8.47E-03,-1.44E-13,3.49E-15,0,3.231985e-315,,,,,1.784492,8.47E-03
21,2,1.931441,9.18E-03,1.70E-12,1.13E-14,0,3.231985e-315,,,,,1.931441,9.18E-03
22,2.1,2.096868,9.99E-03,9.87E-13,1.28E-14,0,3.231985e-315,,,,,2.096868,9.99E-03
23,2.2,2.307293,1.10E-02,1.53E-12,2.20E-14,0,3.231985e-315,,,,,2.307293,1.10E-02
24,2.3,2.516628,1.20E-02,-3.21E-12,-3.24E-14,0,3.231985e-315,,,,,2.516628,1.20E-02
25,2.4,2.724883,1.31E-02,-3.88E-12,-4.02E-14,0,3.231985e-315,,,,,2.724883,1.31E-02
26,2.5,2.932067,1.41E-02,-1.33E-12,-5.21E-16,0,3.231985e-315,,,,,2.932067,1.41E-02
27,2.6,3.138192,1.51E-02,6.56E-12,7.22E-14,0,3.231985e-315,,,,,3.138192,1.51E-02
28,2.7,3.343266,1.62E-02,8.90E-12,8.20E-14,0,3.231985e-315,,,,,3.343266,1.62E-02
29,2.8,3.5473,1.72E-02,5.37E-12,8.06E-14,0,3.231985e-315,,,,,3.5473,1.72E-02
30,2.9,3.750304,1.82E-02,-4.58E-12,-1.26E-14,0,3.231985e-315,,,,,3.750304,1.82E-02
31,3,3.952287,1.93E-02,-1.31E-12,9.01E-15,0,3.231985e-315,,,,,3.952287,1.93E-02
32,3.1,4.159156,2.03E-02,-1.01E-12,1.83E-14,0,3.231985e-315,,,,,4.159156,2.03E-02
33,3.2,4.379123,2.15E-02,1.64E-12,2.96E-14,0,3.231985e-315,,,,,4.379123,2.15E-02
34,3.3,4.59789,2.26E-02,-2.49E-12,-4.23E-14,0,3.231985e-315,,,,,4.59789,2.26E-02
35,3.4,4.815468,2.37E-02,5.80E-13,-1.62E-14,0,3.231985e-315,,,,,4.815468,2.37E-02
36,3.5,5.031871,2.49E-02,-3.07E-12,-3.40E-14,0,3.231985e-315,,,,,5.031871,2.49E-02
37,3.6,5.24711,2.60E-02,3.53E-12,3.68E-14,0,3.231985e-315,,,,,5.24711,2.60E-02
38,3.7,5.461198,2.71E-02,9.41E-13,1.44E-14,0,3.231985e-315,,,,,5.461198,2.71E-02
39,3.8,5.674144,2.83E-02,-1.03E-11,-4.13E-14,0,3.231985e-315,,,,,5.674144,2.83E-02
40,3.9,5.885962,2.94E-02,-6.38E-13,1.61E-14,0,3.231985e-315,,,,,5.885962,2.94E-02
41,4,6.096663,3.05E-02,-2.33E-12,-1.57E-15,0,3.231985e-315,,,,,6.096663,3.05E-02
42,4.1,6.24499,3.16E-02,-8.14E-12,-1.28E-14,0,3.231985e-315,,,,,6.24499,3.16E-02
43,4.2,6.320205,3.26E-02,-6.05E-12,1.89E-14,0,3.231985e-315,,,,,6.320205,3.26E-02
44,4.3,6.395337,3.36E-02,-2.69E-12,6.15E-14,0,3.231985e-315,,,,,6.395337,3.36E-02
45,4.4,6.470317,3.46E-02,1.06E-12,9.97E-14,0,3.231985e-315,,,,,6.470317,3.46E-02
46,4.5,6.545148,3.56E-02,4.32E-12,4.46E-14,0,3.231985e-315,,,,,6.545148,3.56E-02
47,4.6,6.619829,3.66E-02,-6.01E-12,-1.48E-13,0,3.231985e-315,,,,,6.619829,3.66E-02
48,4.7,6.694361,3.75E-02,-2.72E-11,-1.83E-13,0,3.231985e-315,,,,,6.694361,3.75E-02
49,4.8,6.768747,3.85E-02,-1.78E-11,-2.03E-13,0,3.231985e-315,,,,,6.768747,3.85E-02
50,4.9,6.842986,3.95E-02,-2.72E-11,-1.80E-13,0,3.231985e-315,,,,,6.842986,3.95E-02
51,5,6.91708,4.05E-02,-1.73E-11,-2.21E-13,0,3.231985e-315,,,,,6.91708,4.05E-02
52,5.1,6.991029,4.14E-02,-3.00E-11,-2.94E-13,0,3.231985e-315,,,,,6.991029,4.14E-02
53,5.2,7.03467,4.20E-02,-3.18E-11,-2.60E-13,0,3.231985e-315,,,,,7.03467,4.20E-02
54,5.3,7.078235,4.25E-02,-2.53E-11,-2.02E-13,0,3.231985e-315,,,,,7.078235,4.25E-02
55,5.4,7.121749,4.31E-02,-2.15E-11,-1.56E-13,0,3.231985e-315,,,,,7.121749,4.31E-02
56,5.5,7.165215,4.37E-02,-1.72E-11,-1.14E-13,0,3.231985e-315,,,,,7.165215,4.37E-02
57,5.6,7.208631,4.43E-02,-1.38E-11,-7.80E-15,0,3.231985e-315,,,,,7.208631,4.43E-02
58,5.7,7.251998,4.49E-02,-4.73E-13,8.43E-14,0,3.231985e-315,,,,,7.251998,4.49E-02
59,5.8,7.295316,4.54E-02,4.02E-12,1.24E-13,0,3.231985e-315,,,,,7.295316,4.54E-02
60,5.9,7.338586,4.60E-02,6.71E-12,1.26E-13,0,3.231985e-315,,,,,7.338586,4.60E-02
61,6,7.381807,4.66E-02,5.11E-12,1.20E-13,0,3.231985e-315,,,,,7.381807,4.66E-02
62,6.1,7.42498,4.70E-02,5.43E-12,2.24E-13,0,3.231985e-315,,,,,7.42498,4.70E-02
63,6.2,7.42182,4.70E-02,2.04E-11,2.80E-13,0,3.231985e-315,,,,,7.42182,4.70E-02
64,6.3,7.41861,4.69E-02,1.83E-11,3.18E-13,0,3.231985e-315,,,,,7.41861,4.69E-02
65,6.4,7.415399,4.69E-02,2.56E-11,3.90E-13,0,3.231985e-315,,,,,7.415399,4.69E-02
66,6.5,7.412189,4.69E-02,3.14E-11,3.90E-13,0,3.231985e-315,,,,,7.412189,4.69E-02
67,6.6,7.408979,4.68E-02,2.73E-11,3.96E-13,0,3.231985e-315,,,,,7.408979,4.68E-02
68,6.7,7.405768,4.68E-02,3.11E-11,4.24E-13,0,3.231985e-315,,,,,7.405768,4.68E-02
69,6.8,7.402558,4.68E-02,3.27E-11,3.65E-13,0,3.231985e-315,,,,,7.402558,4.68E-02
70,6.9,7.399348,4.67E-02,2.26E-11,3.84E-13,0,3.231985e-315,,,,,7.399348,4.67E-02
71,7,7.396138,4.67E-02,3.26E-11,4.08E-13,0,3.231985e-315,,,,,7.396138,4.67E-02
72,7.1,7.392928,4.64E-02,2.92E-11,3.93E-13,0,3.231985e-315,,,,,7.392928,4.64E-02
73,7.2,7.321648,4.56E-02,2.93E-11,3.43E-13,0,3.231985e-315,,,,,7.321648,4.56E-02
74,7.3,7.250313,4.48E-02,2.16E-11,3.58E-13,0,3.231985e-315,,,,,7.250313,4.48E-02
75,7.4,7.178997,4.41E-02,2.93E-11,4.25E-13,0,3.231985e-315,,,,,7.178997,4.41E-02
76,7.5,7.1077,4.33E-02,3.41E-11,4.09E-13,0,3.231985e-315,,,,,7.1077,4.33E-02
77,7.6,7.036421,4.25E-02,2.82E-11,5.13E-13,0,3.231985e-315,,,,,7.036421,4.25E-02
78,7.7,6.965161,4.17E-02,4.83E-11,6.13E-13,0,3.231985e-315,,,,,6.965161,4.17E-02
79,7.8,6.893918,4.09E-02,4.93E-11,6.37E-13,0,3.231985e-315,,,,,6.893918,4.09E-02
80,7.9,6.822693,4.01E-02,5.23E-11,6.14E-13,0,3.231985e-315,,,,,6.822693,4.01E-02
81,8,6.751486,3.93E-02,4.67E-11,5.92E-13,0,3.231985e-315,,,,,6.751486,3.93E-02
82,8.1,6.57972,3.83E-02,4.16E-11,5.76E-13,0,3.231985e-315,,,,,6.57972,3.83E-02
83,8.2,6.23664,3.67E-02,4.74E-11,6.00E-13,0,3.231985e-315,,,,,6.23664,3.67E-02
84,8.3,5.893741,3.51E-02,5.01E-11,5.28E-13,0,3.231985e-315,,,,,5.893741,3.51E-02
85,8.4,5.551013,3.35E-02,2.28E-11,3.15E-13,0,3.231985e-315,,,,,5.551013,3.35E-02
86,8.5,5.208448,3.20E-02,2.10E-11,2.95E-13,0,3.231985e-315,,,,,5.208448,3.20E-02
87,8.6,4.866038,3.04E-02,5.68E-12,1.72E-13,0,3.231985e-315,,,,,4.866038,3.04E-02
88,8.7,4.523776,2.88E-02,1.24E-11,3.00E-13,0,3.231985e-315,,,,,4.523776,2.88E-02
89,8.8,4.181652,2.72E-02,6.22E-12,2.62E-13,0,3.231985e-315,,,,,4.181652,2.72E-02
90,8.9,3.839658,2.56E-02,7.75E-12,2.85E-13,0,3.231985e-315,,,,,3.839658,2.56E-02
91,9,3.497786,2.40E-02,1.96E-11,3.38E-13,0,3.231985e-315,,,,,3.497786,2.40E-02
92,9.1,3.111225,2.22E-02,1.64E-11,2.93E-13,0,3.231985e-315,,,,,3.111225,2.22E-02
93,9.2,2.616678,2.00E-02,2.36E-11,4.57E-13,0,3.231985e-315,,,,,2.616678,2.00E-02
94,9.3,2.122324,1.77E-02,3.25E-11,4.73E-13,0,3.231985e-315,,,,,2.122324,1.77E-02
95,9.4,1.62814,1.54E-02,2.43E-11,4.21E-13,0,3.231985e-315,,,,,1.62814,1.54E-02
96,9.5,1.1341,1.31E-02,2.77E-11,4.65E-13,0,3.231985e-315,,,,,1.1341,1.31E-02
97,9.6,0.640179,1.08E-02,3.77E-11,5.54E-13,0,3.231985e-315,,,,,0.640179,1.08E-02
98,9.7,0.146353,8.50E-03,4.45E-11,6.02E-13,0,3.231985e-315,,,,,0.146353,8.50E-03
99,9.8,-0.346916,6.21E-03,4.44E-11,5.94E-13,0,3.231985e-315,,,,,-0.346916,6.21E-03
100,9.9,-0.835271,3.92E-03,4.50E-11,5.96E-13,0,3.231985e-315,,,,,-0.835271,3.92E-03
101,10,-1.31778,1.63E-03,4.28E-11,6.10E-13,0,3.231985e-315,,,,,-1.31778,1.63E-03
102,10.1,-1.825401,-8.12E-04,4.42E-11,6.51E-13,0,3.231985e-315,,,,,-1.825401,-8.12E-04
103,10.2,-2.400103,-3.61E-03,4.76E-11,6.69E-13,0,3.231985e-315,,,,,-2.400103,-3.61E-03
104,10.3,-2.966662,-6.41E-03,4.28E-11,6.25E-13,0,3.231985e-315,,,,,-2.966662,-6.41E-03
105,10.4,-3.525285,-9.21E-03,4.10E-11,6.34E-13,0,3.231985e-315,,,,,-3.525285,-9.21E-03
106,10.5,-4.076172,-1.20E-02,4.50E-11,6.78E-13,0,3.231985e-315,,,,,-4.076172,-1.20E-02
107,10.6,-4.619518,-1.48E-02,5.17E-11,7.13E-13,0,3.231985e-315,,,,,-4.619518,-1.48E-02
108,10.7,-5.155512,-1.76E-02,4.60E-11,7.30E-13,0,3.231985e-315,,,,,-5.155512,-1.76E-02
109,10.8,-5.684338,-2.04E-02,5.19E-11,7.12E-13,0,3.231985e-315,,,,,-5.684338,-2.04E-02
110,10.9,-6.206174,-2.32E-02,4.96E-11,7.82E-13,0,3.231985e-315,,,,,-6.206174,-2.32E-02
111,11,-6.721191,-2.60E-02,5.64E-11,7.90E-13,0,3.231985e-315,,,,,-6.721191,-2.60E-02
112,11.1,-7.240657,-2.89E-02,5.68E-11,7.33E-13,0,3.231985e-315,,,,,-7.240657,-2.89E-02
113,11.2,-7.779789,-3.19E-02,6.89E-11,8.26E-13,0,3.231985e-315,,,,,-7.779789,-3.19E-02
114,11.3,-8.311626,-3.49E-02,5.20E-11,6.86E-13,0,3.231985e-315,,,,,-8.311626,-3.49E-02
115,11.4,-8.83636,-3.79E-02,3.93E-11,6.41E-13,0,3.231985e-315,,,,,-8.83636,-3.79E-02
116,11.5,-9.354177,-4.09E-02,3.11E-11,4.60E-13,0,3.231985e-315,,,,,-9.354177,-4.09E-02
117,11.6,-9.865258,-4.39E-02,3.11E-11,5.38E-13,0,3.231985e-315,,,,,-9.865258,-4.39E-02
118,11.7,-10.369778,-4.69E-02,3.01E-11,4.32E-13,0,3.231985e-315,,,,,-10.369778,-4.69E-02
119,11.8,-10.867909,-5.00E-02,2.01E-11,3.59E-13,0,3.231985e-315,,,,,-10.867909,-5.00E-02
120,11.9,-11.359817,-5.30E-02,1.43E-11,4.40E-13,0,3.231985e-315,,,,,-11.359817,-5.30E-02
121,12,-11.845665,-5.60E-02,4.18E-11,5.51E-13,0,3.231985e-315,,,,,-11.845665,-5.60E-02
122,12.1,-12.318328,-5.89E-02,5.98E-11,8.81E-13,0,3.231985e-315,,,,,-12.318328,-5.89E-02
123,12.2,-12.768033,-6.18E-02,6.12E-11,9.04E-13,0,3.231985e-315,,,,,-12.768033,-6.18E-02
124,12.3,-13.212697,-6.47E-02,5.33E-11,7.97E-13,0,3.231985e-315,,,,,-13.212697,-6.47E-02
125,12.4,-13.652447,-6.75E-02,6.02E-11,4.92E-13,0,3.231985e-315,,,,,-13.652447,-6.75E-02
126,12.5,-14.087403,-7.04E-02,5.44E-11,4.32E-13,0,3.231985e-315,,,,,-14.087403,-7.04E-02
127,12.6,-14.517685,-7.32E-02,2.06E-11,1.92E-13,0,3.231985e-315,,,,,-14.517685,-7.32E-02
128,12.7,-14.94341,-7.61E-02,-9.00E-12,1.61E-13,0,3.231985e-315,,,,,-14.94341,-7.61E-02
129,12.8,-15.364691,-7.89E-02,7.86E-11,8.07E-13,0,3.231985e-315,,,,,-15.364691,-7.89E-02
130,12.9,-15.781639,-8.18E-02,7.85E-11,7.28E-13,0,3.231985e-315,,,,,-15.781639,-8.18E-02
131,13,-15.953121,-8.46E-02,5.91E-11,7.47E-13,0,3.231985e-315,,,,,-15.953121,-8.46E-02
132,13.1,-16.124019,-8.73E-02,7.41E-11,5.58E-13,0,3.231985e-315,,,,,-16.124019,-8.73E-02
133,13.2,-16.261614,-8.96E-02,3.63E-11,-3.78E-15,0,3.231985e-315,,,,,-16.261614,-8.96E-02
134,13.3,-16.398788,-9.19E-02,-1.89E-11,-1.99E-14,0,3.231985e-315,,,,,-16.398788,-9.19E-02
135,13.4,-16.535573,-9.42E-02,1.50E-11,6.01E-13,0,3.231985e-315,,,,,-16.535573,-9.42E-02
136,13.5,-16.67198,-9.66E-02,7.96E-11,7.22E-13,0,3.231985e-315,,,,,-16.67198,-9.66E-02
137,13.6,-16.808018,-9.89E-02,5.31E-11,2.24E-13,0,3.231985e-315,,,,,-16.808018,-9.89E-02
138,13.7,-16.943696,-0.101164,3.51E-12,1.84E-13,0,3.231985e-315,,,,,-16.943696,-0.101164
139,13.8,-17.079024,-0.103471,3.09E-11,1.82E-13,0,3.231985e-315,,,,,-17.079024,-0.103471
140,13.9,-17.214011,-0.105777,1.42E-11,-5.93E-14,0,3.231985e-315,,,,,-17.214011,-0.105777
141,14,-17.348666,-0.108084,-7.90E-12,1.84E-13,0,3.231985e-315,,,,,-17.348666,-0.108084
142,14.1,-17.483,-0.110122,3.95E-11,-3.13E-14,0,3.231985e-315,,,,,-17.483,-0.110122
143,14.2,-17.563807,-0.111511,-1.88E-11,1.23E-13,0,3.231985e-315,,,,,-17.563807,-0.111511
144,14.3,-17.644464,-0.1129,3.66E-11,2.95E-13,0,3.231985e-315,,,,,-17.644464,-0.1129
145,14.4,-17.725012,-0.11429,2.75E-11,3.82E-13,0,3.231985e-315,,,,,-17.725012,-0.11429
146,14.5,-17.805452,-0.115679,4.47E-11,5.18E-13,0,3.231985e-315,,,,,-17.805452,-0.115679
147,14.6,-17.885787,-0.117068,5.36E-11,2.58E-13,0,3.231985e-315,,,,,-17.885787,-0.117068
148,14.7,-17.966019,-0.118458,8.04E-12,-2.14E-13,0,3.231985e-315,,,,,-17.966019,-0.118458
149,14.8,-18.04615,-0.119847,-2.98E-11,-1.78E-13,0,3.231985e-315,,,,,-18.04615,-0.119847
150,14.9,-18.126181,-0.121236,3.22E-12,-5.10E-13,0,3.231985e-315,,,,,-18.126181,-0.121236
151,15,-18.206114,-0.122626,-6.62E-11,-9.95E-13,0,3.231985e-315,,,,,-18.206114,-0.122626
152,15.1,-18.285953,-0.123661,-9.21E-11,-9.82E-13,0,3.231985e-315,,,,,-18.285953,-0.123661
153,15.2,-18.29627,-0.123839,-7.33E-11,-8.72E-13,0,3.231985e-315,,,,,-18.29627,-0.123839
154,15.3,-18.306538,-0.124018,-7.17E-11,-8.63E-13,0,3.231985e-315,,,,,-18.306538,-0.124018
155,15.4,-18.316804,-0.124197,-7.20E-11,-9.62E-13,0,3.231985e-315,,,,,-18.316804,-0.124197
156,15.5,-18.327069,-0.124376,-8.64E-11,-1.02E-12,0,3.231985e-315,,,,,-18.327069,-0.124376
157,15.6,-18.337332,-0.124555,-8.50E-11,-9.87E-13,0,3.231985e-315,,,,,-18.337332,-0.124555
158,15.7,-18.347593,-0.124734,-8.26E-11,-1.10E-12,0,3.231985e-315,,,,,-18.347593,-0.124734
159,15.8,-18.357853,-0.124912,-9.92E-11,-1.27E-12,0,3.231985e-315,,,,,-18.357853,-0.124912
160,15.9,-18.368112,-0.125091,-1.13E-10,-1.35E-12,0,3.231985e-315,,,,,-18.368112,-0.125091
161,16,-18.378369,-0.12527,-1.17E-10,-8.30E-13,0,3.231985e-315,,,,,-18.378369,-0.12527
162,16.1,-18.388624,-0.125043,-4.42E-11,-2.44E-13,0,3.231985e-315,,,,,-18.388624,-0.125043
163,16.2,-18.274268,-0.123837,-3.46E-12,-1.69E-13,0,3.231985e-315,,,,,-18.274268,-0.123837
164,16.3,-18.159889,-0.122631,-2.05E-11,-1.82E-13,0,3.231985e-315,,,,,-18.159889,-0.122631
165,16.4,-18.045631,-0.121424,-1.05E-11,-2.57E-13,0,3.231985e-315,,,,,-18.045631,-0.121424
166,16.5,-17.931491,-0.120218,-2.92E-11,-3.92E-13,0,3.231985e-315,,,,,-17.931491,-0.120218
167,16.6,-17.81747,-0.119011,-3.70E-11,-3.07E-13,0,3.231985e-315,,,,,-17.81747,-0.119011
168,16.7,-17.703566,-0.117805,-1.82E-11,-3.19E-13,0,3.231985e-315,,,,,-17.703566,-0.117805
169,16.8,-17.589777,-0.116598,-3.34E-11,-4.70E-13,0,3.231985e-315,,,,,-17.589777,-0.116598
170,16.9,-17.476103,-0.115392,-4.61E-11,-4.57E-13,0,3.231985e-315,,,,,-17.476103,-0.115392
171,17,-17.362543,-0.114186,-3.49E-11,-4.68E-13,0,3.231985e-315,,,,,-17.362543,-0.114186
172,17.1,-17.249094,-0.112567,-4.47E-11,-6.85E-13,0,3.231985e-315,,,,,-17.249094,-0.112567
173,17.2,-17.003667,-0.109951,-7.13E-11,-8.85E-13,0,3.231985e-315,,,,,-17.003667,-0.109951
174,17.3,-16.758601,-0.107336,-8.35E-11,-5.69E-13,0,3.231985e-315,,,,,-16.758601,-0.107336
175,17.4,-16.514035,-0.10472,-2.58E-11,-2.94E-13,0,3.231985e-315,,,,,-16.514035,-0.10472
176,17.5,-16.269958,-0.102104,-2.40E-11,-7.52E-14,0,3.231985e-315,,,,,-16.269958,-0.102104
177,17.6,-16.026358,-9.95E-02,8.58E-12,4.14E-13,0,3.231985e-315,,,,,-16.026358,-9.95E-02
178,17.7,-15.783225,-9.69E-02,6.10E-11,4.29E-13,0,3.231985e-315,,,,,-15.783225,-9.69E-02
179,17.8,-15.540547,-9.43E-02,2.63E-11,4.84E-13,0,3.231985e-315,,,,,-15.540547,-9.43E-02
180,17.9,-15.298312,-9.16E-02,5.93E-11,7.13E-13,0,3.231985e-315,,,,,-15.298312,-9.16E-02
181,18,-15.05651,-8.90E-02,7.13E-11,7.06E-13,0,3.231985e-315,,,,,-15.05651,-8.90E-02
182,18.1,-14.562264,-8.60E-02,6.19E-11,5.44E-13,0,3.231985e-315,,,,,-14.562264,-8.60E-02
183,18.2,-13.701213,-8.22E-02,4.77E-11,3.11E-13,0,3.231985e-315,,,,,-13.701213,-8.22E-02
184,18.3,-12.842592,-7.83E-02,-8.53E-13,3.45E-14,0,3.231985e-315,,,,,-12.842592,-7.83E-02
185,18.4,-11.986275,-7.44E-02,-3.21E-12,-6.90E-14,0,3.231985e-315,,,,,-11.986275,-7.44E-02
186,18.5,-11.132137,-7.05E-02,2.33E-11,7.78E-14,0,3.231985e-315,,,,,-11.132137,-7.05E-02
187,18.6,-10.280054,-6.66E-02,1.89E-11,1.37E-13,0,3.231985e-315,,,,,-10.280054,-6.66E-02
188,18.7,-9.429902,-6.28E-02,-9.77E-12,-5.15E-13,0,3.231985e-315,,,,,-9.429902,-6.28E-02
189,18.8,-8.581556,-5.89E-02,-2.13E-11,-4.81E-13,0,3.231985e-315,,,,,-8.581556,-5.89E-02
190,18.9,-7.734894,-5.50E-02,-2.64E-11,-6.42E-13,0,3.231985e-315,,,,,-7.734894,-5.50E-02
191,19,-6.889791,-5.11E-02,-2.48E-11,-5.30E-13,0,3.231985e-315,,,,,-6.889791,-5.11E-02
192,19.1,-5.985174,-4.70E-02,6.98E-12,-1.68E-13,0,3.231985e-315,,,,,-5.985174,-4.70E-02
193,19.2,-4.935165,-4.21E-02,2.93E-11,-1.17E-13,0,3.231985e-315,,,,,-4.935165,-4.21E-02
194,19.3,-3.88695,-3.73E-02,2.89E-11,-5.56E-14,0,3.231985e-315,,,,,-3.88695,-3.73E-02
195,19.4,-2.840292,-3.25E-02,5.82E-11,2.63E-13,0,3.231985e-315,,,,,-2.840292,-3.25E-02
196,19.5,-1.794957,-2.76E-02,7.21E-11,3.12E-13,0,3.231985e-315,,,,,-1.794957,-2.76E-02
197,19.6,-0.750709,-2.28E-02,7.93E-11,3.54E-13,0,3.231985e-315,,,,,-0.750709,-2.28E-02
198,19.7,0.292688,-1.80E-02,7.12E-11,2.64E-13,0,3.231985e-315,,,,,0.292688,-1.80E-02
199,19.8,1.324035,-1.31E-02,6.84E-11,2.37E-13,0,3.231985e-315,,,,,1.324035,-1.31E-02
200,19.9,2.32934,-8.28E-03,6.07E-11,2.46E-13,0,3.231985e-315,,,,,2.32934,-8.28E-03
201,20,3.309684,-3.44E-03,6.60E-11,2.57E-13,0,3.231985e-315,,,,,3.309684,-3.44E-03
202,20.1,4.29527,1.55E-03,6.48E-11,2.59E-13,0,3.231985e-315,,,,,4.29527,1.55E-03
203,20.2,5.325113,6.89E-03,6.26E-11,2.49E-13,0,3.231985e-315,,,,,5.325113,6.89E-03
204,20.3,6.328387,1.22E-02,6.34E-11,2.69E-13,0,3.231985e-315,,,,,6.328387,1.22E-02
205,20.4,7.306328,1.76E-02,5.74E-11,2.04E-13,0,3.231985e-315,,,,,7.306328,1.76E-02
206,20.5,8.260108,2.29E-02,3.73E-11,9.98E-14,0,3.231985e-315,,,,,8.260108,2.29E-02
207,20.6,9.190837,2.83E-02,3.31E-11,6.14E-14,0,3.231985e-315,,,,,9.190837,2.83E-02
208,20.7,10.099569,3.36E-02,4.36E-11,1.84E-13,0,3.231985e-315,,,,,10.099569,3.36E-02
209,20.8,10.987304,3.90E-02,5.23E-11,2.63E-13,0,3.231985e-315,,,,,10.987304,3.90E-02
210,20.9,11.854998,4.43E-02,6.90E-11,4.71E-13,0,3.231985e-315,,,,,11.854998,4.43E-02
211,21,12.703559,4.97E-02,6.94E-11,4.70E-13,0,3.231985e-315,,,,,12.703559,4.97E-02
212,21.1,13.532096,5.50E-02,1.08E-10,8.47E-13,0,3.231985e-315,,,,,13.532096,5.50E-02
213,21.2,14.339111,6.03E-02,1.12E-10,9.14E-13,0,3.231985e-315,,,,,14.339111,6.03E-02
214,21.3,15.129718,6.56E-02,1.04E-10,9.42E-13,0,3.231985e-315,,,,,15.129718,6.56E-02
215,21.4,15.904661,7.09E-02,1.25E-10,9.76E-13,0,3.231985e-315,,,,,15.904661,7.09E-02
216,21.5,16.664654,7.62E-02,1.65E-10,1.17E-12,0,3.231985e-315,,,,,16.664654,7.62E-02
217,21.6,17.410381,8.15E-02,1.59E-10,1.25E-12,0,3.231985e-315,,,,,17.410381,8.15E-02
218,21.7,18.1425,8.69E-02,1.17E-10,1.11E-12,0,3.231985e-315,,,,,18.1425,8.69E-02
219,21.8,18.861645,9.22E-02,8.49E-11,1.21E-12,0,3.231985e-315,,,,,18.861645,9.22E-02
220,21.9,19.568427,9.75E-02,1.34E-10,1.48E-12,0,3.231985e-315,,,,,19.568427,9.75E-02
221,22,20.263434,0.102782,1.63E-10,1.66E-12,0,3.231985e-315,,,,,20.263434,0.102782
222,22.1,20.923615,0.107906,2.18E-10,1.96E-12,0,3.231985e-315,,,,,20.923615,0.107906
223,22.2,21.517595,0.112584,1.93E-10,1.53E-12,0,3.231985e-315,,,,,21.517595,0.112584
224,22.3,22.103649,0.117262,8.00E-11,1.10E-13,0,3.231985e-315,,,,,22.103649,0.117262
225,22.4,22.682131,0.12194,7.73E-12,-3.43E-13,0,3.231985e-315,,,,,22.682131,0.12194
226,22.5,23.253385,0.126618,6.33E-12,-6.77E-14,0,3.231985e-315,,,,,23.253385,0.126618
227,22.6,23.817745,0.131296,7.63E-11,4.52E-13,0,3.231985e-315,,,,,23.817745,0.131296
228,22.7,24.375537,0.135974,9.13E-11,5.83E-13,0,3.231985e-315,,,,,24.375537,0.135974
229,22.8,24.604771,0.140652,8.59E-11,6.54E-13,0,3.231985e-315,,,,,24.604771,0.140652
230,22.9,24.833605,0.145332,1.11E-10,-6.22E-13,0,3.231985e-315,,,,,24.833605,0.145332
231,23,25.062102,0.150012,-7.46E-11,-1.61E-12,0,3.231985e-315,,,,,25.062102,0.150012
232,23.1,25.290327,0.15434,-9.61E-11,-1.72E-12,0,3.231985e-315,,,,,25.290327,0.15434
233,23.2,25.459822,0.157817,-9.38E-11,-1.37E-12,0,3.231985e-315,,,,,25.459822,0.157817
