B (T) - H (A/m),,,,,,,
Pid = 1,,,,,,,
Z = 0,,,,,,,
X = 0,,,,,,,
Y = 0,,,,,,,
,t,H x,B x,H y,B y,H z,B z
1040,176.63,-654.449265,-1.275631,1.52E-10,7.40E-13,0,0.00E+00
1041,176.8,-591.452862,-1.242006,1.17E-10,5.80E-13,0,0.00E+00
1042,176.97,-536.020931,-1.208347,1.66E-11,4.77E-13,0,0.00E+00
1043,177.14,-448.502239,-1.172342,-1.32E-10,5.25E-13,0,0.00E+00
1044,177.31,-312.325623,-1.118954,-2.47E-10,-1.23E-14,0,0.00E+00
1045,177.48,-213.309949,-1.065378,1.32E-10,1.34E-12,0,0.00E+00
1046,177.65,-147.235643,-1.011638,1.97E-10,1.88E-12,0,0.00E+00
1047,177.82,-100.305572,-0.9578,1.48E-10,1.61E-12,0,0.00E+00
1048,177.99,-64.720266,-0.903906,-4.87E-11,1.53E-12,0,0.00E+00
1049,178.16,-35.322891,-0.846456,3.27E-10,2.49E-12,0,0.00E+00
1050,178.33,-8.35627,-0.77746,9.37E-11,2.10E-12,0,0.00E+00
1051,178.5,11.913022,-0.70843,2.40E-10,8.82E-13,0,0.00E+00
1052,178.67,27.147448,-0.639375,-5.15E-10,-3.04E-12,0,0.00E+00
1053,178.84,38.503136,-0.5703,-5.86E-10,-2.54E-12,0,0.00E+00
1054,179.01,46.829142,-0.50121,-3.38E-11,-5.10E-13,0,0.00E+00
1055,179.18,52.98563,-0.429149,-3.09E-11,-2.92E-12,0,0.00E+00
1056,179.35,57.384261,-0.351624,-4.06E-10,-6.32E-12,0,0.00E+00
1057,179.52,60.049994,-0.274091,-5.65E-10,-9.92E-12,0,0.00E+00
1058,179.69,61.47289,-0.196552,-8.64E-10,-8.54E-12,0,0.00E+00
1059,179.86,62.07737,-0.119008,-7.67E-10,-1.10E-11,0,0.00E+00
1060,180.03,62.245781,-4.15E-02,-1.19E-09,-1.43E-11,0,0.00E+00
1061,180.2,62.337631,3.65E-02,-5.69E-10,-8.58E-12,0,0.00E+00
1062,180.37,62.710884,0.114902,5.50E-10,-2.97E-12,0,0.00E+00
1063,180.54,63.73397,0.19331,4.34E-10,-4.02E-12,0,0.00E+00
1064,180.71,65.797849,0.271713,2.97E-10,-4.08E-12,0,0.00E+00
1065,180.88,69.333091,0.350108,4.05E-10,-3.89E-12,0,0.00E+00
1066,181.05,74.831224,0.428494,3.13E-10,-1.11E-12,0,0.00E+00
1067,181.22,82.387844,0.502847,6.75E-10,-3.42E-12,0,0.00E+00
1068,181.39,92.373819,0.574359,9.76E-10,3.74E-14,0,0.00E+00
1069,181.56,105.690225,0.645853,7.51E-10,1.38E-12,0,0.00E+00
1070,181.73,123.168123,0.717327,6.94E-10,4.82E-12,0,0.00E+00
1071,181.9,145.883831,0.788774,7.54E-10,7.30E-12,0,0.00E+00
1072,182.07,175.27099,0.860188,1.25E-09,9.12E-12,0,0.00E+00
1073,182.24,207.462181,0.921737,8.99E-10,5.58E-12,0,0.00E+00
1074,182.41,244.808355,0.979131,3.68E-10,5.36E-12,0,0.00E+00
1075,182.58,291.193685,1.03648,6.80E-10,4.82E-12,0,0.00E+00
1076,182.75,349.348066,1.093769,6.20E-10,6.01E-12,0,0.00E+00
1077,182.92,423.232039,1.15098,6.00E-10,4.29E-12,0,0.00E+00
1078,183.09,518.815197,1.208081,4.65E-10,2.15E-12,0,0.00E+00
1079,183.26,567.000448,1.248915,-2.79E-10,2.31E-12,0,0.00E+00
1080,183.43,610.6175,1.286444,8.11E-10,9.34E-13,0,0.00E+00
1081,183.6,677.519925,1.323845,-3.37E-10,5.06E-13,0,0.00E+00
1082,183.77,762.995436,1.361142,2.39E-10,4.64E-13,0,0.00E+00
1083,183.94,863.334196,1.398355,-2.11E-10,4.36E-13,0,0.00E+00
1084,184.11,981.689739,1.435463,1.36E-10,3.79E-13,0,0.00E+00
1085,184.28,1122.582253,1.450483,-1.66E-10,3.38E-13,0,0.00E+00
1086,184.45,1175.608661,1.46421,3.78E-11,1.62E-13,0,0.00E+00
1087,184.62,1238.543339,1.477907,-2.94E-10,1.98E-13,0,0.00E+00
1088,184.79,1305.689414,1.491579,-1.34E-11,2.40E-13,0,0.00E+00
1089,184.96,1377.961883,1.505224,-1.73E-10,2.15E-13,0,0.00E+00
1090,185.13,1455.855983,1.517472,-8.43E-11,2.80E-13,0,0.00E+00
1091,185.3,1511.094697,1.50631,-6.76E-11,1.62E-13,0,0.00E+00
1092,185.47,1494.769613,1.494974,-2.03E-10,-6.01E-13,0,0.00E+00
1093,185.64,1479.178266,1.483689,-5.96E-10,-8.63E-13,0,0.00E+00
1094,185.81,1460.193197,1.47242,-6.62E-10,-9.92E-13,0,0.00E+00
1095,185.98,1436.757065,1.461173,-7.88E-10,-1.18E-12,0,0.00E+00
1096,186.15,1407.295319,1.445918,-1.00E-09,-1.04E-12,0,0.00E+00
1097,186.32,1194.428439,1.411131,-8.69E-11,-9.06E-13,0,0.00E+00
1098,186.49,1064.467342,1.375824,-6.86E-10,-3.01E-13,0,0.00E+00
1099,186.66,943.902061,1.340456,-7.78E-11,-4.49E-13,0,0.00E+00
1100,186.83,841.026954,1.305011,-5.44E-10,-5.08E-13,0,0.00E+00
1101,187,752.765681,1.269504,-2.32E-10,-1.70E-13,0,0.00E+00
1102,187.17,602.372752,1.227835,-6.11E-11,-2.28E-13,0,0.00E+00
1103,187.34,409.932086,1.171628,-4.97E-10,-1.85E-12,0,0.00E+00
1104,187.51,276.659773,1.115123,-5.40E-10,-2.55E-12,0,0.00E+00
1105,187.68,188.838093,1.05839,-1.45E-10,-1.97E-12,0,0.00E+00
1106,187.85,129.805575,1.001512,-2.74E-10,-3.45E-12,0,0.00E+00
1107,188.02,86.154854,0.944557,-4.29E-10,-4.04E-12,0,0.00E+00
1108,188.19,49.280239,0.881055,-3.52E-10,-2.07E-12,0,0.00E+00
1109,188.36,17.589144,0.808174,3.60E-10,1.65E-12,0,0.00E+00
1110,188.53,-5.944747,0.735252,9.37E-10,7.11E-12,0,0.00E+00
1111,188.7,-23.442287,0.6623,1.15E-09,9.86E-12,0,0.00E+00
1112,188.87,-36.350163,0.589325,1.14E-09,1.25E-11,0,0.00E+00
1113,189.04,-45.713737,0.516332,1.07E-09,1.35E-11,0,0.00E+00
1114,189.21,-52.666631,0.438658,6.99E-10,1.11E-11,0,0.00E+00
1115,189.38,-57.431606,0.356803,6.11E-10,9.42E-12,0,0.00E+00
1116,189.55,-60.247948,0.274938,4.24E-10,1.06E-11,0,0.00E+00
1117,189.72,-61.688737,0.193067,3.59E-10,8.80E-12,0,0.00E+00
1118,189.89,-62.247882,0.111191,1.85E-10,1.15E-11,0,0.00E+00
1119,190.06,-62.369776,2.93E-02,8.25E-10,1.45E-11,0,0.00E+00
1120,190.23,-62.473981,-5.31E-02,-1.00E-09,1.10E-11,0,0.00E+00
1121,190.4,-62.981621,-0.135869,-1.51E-09,8.50E-12,0,0.00E+00
1122,190.57,-64.329644,-0.218607,-1.79E-09,5.81E-12,0,0.00E+00
1123,190.74,-66.988421,-0.301339,-1.42E-09,5.57E-12,0,0.00E+00
1124,190.91,-71.485645,-0.384062,-1.08E-09,8.03E-12,0,0.00E+00
1125,191.08,-78.436779,-0.466773,-7.36E-10,9.20E-12,0,0.00E+00
1126,191.25,-87.787366,-0.543916,-8.61E-10,8.10E-12,0,0.00E+00
1127,191.42,-100.336924,-0.619323,-5.72E-10,3.87E-12,0,0.00E+00
1128,191.59,-117.147939,-0.694708,-1.19E-09,1.91E-12,0,0.00E+00
1129,191.76,-139.37338,-0.770066,-1.02E-09,8.49E-13,0,0.00E+00
1130,191.93,-168.558746,-0.845389,-8.57E-10,3.36E-12,0,0.00E+00
1131,192.1,-206.846012,-0.920666,-1.65E-10,5.65E-12,0,0.00E+00
1132,192.27,-247.56157,-0.982903,2.50E-10,7.36E-12,0,0.00E+00
1133,192.44,-297.469609,-1.043335,5.45E-10,6.12E-12,0,0.00E+00
1134,192.61,-360.902983,-1.1037,-6.24E-10,2.55E-12,0,0.00E+00
1135,192.78,-442.785193,-1.163971,-8.68E-10,2.02E-12,0,0.00E+00
1136,192.95,-550.765164,-1.224111,3.72E-11,1.27E-12,0,0.00E+00
1137,193.12,-697.333224,-1.284057,4.82E-10,1.96E-12,0,0.00E+00
1138,193.29,-774.42669,-1.32313,1.70E-09,7.45E-13,0,0.00E+00
1139,193.46,-847.492482,-1.362477,6.38E-12,9.99E-14,0,0.00E+00
1140,193.63,-965.721681,-1.401571,4.26E-10,4.08E-13,0,0.00E+00
1141,193.8,-1108.48659,-1.440524,4.44E-10,6.73E-13,0,0.00E+00
1142,193.97,-1281.462014,-1.479299,8.15E-10,7.49E-13,0,0.00E+00
1143,194.14,-1493.889467,-1.515117,7.73E-10,9.89E-13,0,0.00E+00
1144,194.31,-1690.857295,-1.529155,1.31E-09,1.16E-12,0,0.00E+00
1145,194.48,-1786.142367,-1.543313,1.30E-09,9.43E-13,0,0.00E+00
1146,194.65,-1904.614551,-1.557399,1.10E-09,8.98E-13,0,0.00E+00
1147,194.82,-2032.645591,-1.571426,1.30E-09,9.89E-13,0,0.00E+00
1148,194.99,-2173.595793,-1.585383,1.43E-09,1.10E-12,0,0.00E+00
1149,195.16,-2328.94191,-1.593752,1.68E-09,1.10E-12,0,0.00E+00
1150,195.33,-2325.147697,-1.58198,1.57E-09,8.50E-13,0,0.00E+00
1151,195.5,-2313.805802,-1.569985,1.46E-09,7.58E-13,0,0.00E+00
1152,195.67,-2300.153073,-1.558003,1.40E-09,1.09E-12,0,0.00E+00
1153,195.84,-2283.188577,-1.546038,1.66E-09,1.16E-12,0,0.00E+00
1154,196.01,-2261.387895,-1.534097,1.65E-09,9.05E-13,0,0.00E+00
1155,196.18,-2232.022196,-1.513952,1.43E-09,5.84E-13,0,0.00E+00
1156,196.35,-2037.407533,-1.476949,8.19E-10,4.02E-14,0,0.00E+00
1157,196.52,-1742.98553,-1.440315,3.99E-10,-7.63E-14,0,0.00E+00
1158,196.69,-1501.72113,-1.403446,4.43E-10,-3.31E-15,0,0.00E+00
1159,196.86,-1306.087431,-1.366394,4.42E-10,6.40E-15,0,0.00E+00
1160,197.03,-1144.870054,-1.329202,4.00E-10,-1.04E-13,0,0.00E+00
1161,197.2,-796.3239,-1.282033,3.88E-10,3.63E-13,0,0.00E+00
1162,197.37,-523.648369,-1.223127,4.90E-10,-2.75E-13,0,0.00E+00
1163,197.54,-346.27312,-1.163742,-5.04E-11,-4.49E-13,0,0.00E+00
1164,197.71,-234.5531,-1.104028,8.49E-10,2.92E-12,0,0.00E+00
1165,197.88,-162.164978,-1.044115,1.14E-09,5.06E-12,0,0.00E+00
1166,198.05,-109.541131,-0.984104,5.72E-10,5.40E-12,0,0.00E+00
1167,198.22,-64.017916,-0.91427,3.38E-10,4.35E-12,0,0.00E+00
1168,198.39,-27.217767,-0.837507,2.56E-10,8.75E-12,0,0.00E+00
1169,198.56,-0.18642,-0.760694,6.71E-10,8.30E-12,0,0.00E+00
1170,198.73,19.706013,-0.683846,5.45E-10,6.04E-12,0,0.00E+00
1171,198.9,34.232633,-0.606971,-1.63E-10,5.03E-12,0,0.00E+00
1172,199.07,44.659272,-0.530075,2.43E-11,7.32E-12,0,0.00E+00
1173,199.24,52.427249,-0.446639,3.67E-10,1.23E-11,0,0.00E+00
1174,199.41,57.532504,-0.360453,9.56E-10,1.93E-11,0,0.00E+00
1175,199.58,60.47083,-0.274257,1.37E-09,2.12E-11,0,0.00E+00
1176,199.75,61.905083,-0.188053,8.55E-10,2.13E-11,0,0.00E+00
1177,199.92,62.404309,-0.101844,6.91E-10,2.01E-11,0,0.00E+00
1178,200,62.476715,-2.90E-02,-3.39E-11,2.08E-11,0,0.00E+00
